"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 08 09:05:24 GMT 2024","Thu Aug 08 09:05:31 GMT 2024","7279","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Thu Aug 08 09:05:29 GMT 2024","Thu Aug 08 09:05:37 GMT 2024","7748","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Thu Aug 08 08:58:12 GMT 2024","Thu Aug 08 08:58:22 GMT 2024","9916","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Thu Aug 08 08:59:02 GMT 2024","Thu Aug 08 09:00:56 GMT 2024","113675","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"passed","Thu Aug 08 09:05:56 GMT 2024","Thu Aug 08 09:07:54 GMT 2024","117902","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Thu Aug 08 08:54:32 GMT 2024","Thu Aug 08 08:54:40 GMT 2024","8081","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Thu Aug 08 08:53:34 GMT 2024","Thu Aug 08 08:53:51 GMT 2024","17663","auth setup","auth.setup.ts","","","","Create Proposal 04 auth",""
"passed","Thu Aug 08 08:55:51 GMT 2024","Thu Aug 08 08:56:07 GMT 2024","16505","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_2. Should sort the list of proposed governance actions.",""
"passed","Thu Aug 08 09:02:57 GMT 2024","Thu Aug 08 09:04:08 GMT 2024","71404","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created with poll enabled (user auth)","","","8Q. Should vote on poll.",""
"failed","Thu Aug 08 09:06:01 GMT 2024","Thu Aug 08 09:06:14 GMT 2024","13645","dRep","6-miscellaneous/miscellaneous.dRep.spec.ts","","","","6H. Should restrict dRep registration for dRep",""
"passed","Thu Aug 08 08:56:07 GMT 2024","Thu Aug 08 08:56:17 GMT 2024","10403","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"passed","Thu Aug 08 08:55:48 GMT 2024","Thu Aug 08 08:55:56 GMT 2024","8113","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Thu Aug 08 09:01:00 GMT 2024","Thu Aug 08 09:01:54 GMT 2024","53122","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action","","","7K. Should reject invalid proposal metadata",""
"skipped","Thu Aug 08 09:05:30 GMT 2024","Thu Aug 08 09:05:36 GMT 2024","6473","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Temporary DReps","","","4J. Should include metadata anchor in the vote transaction",""
"passed","Thu Aug 08 08:56:42 GMT 2024","Thu Aug 08 08:57:51 GMT 2024","68889","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"passed","Thu Aug 08 09:06:17 GMT 2024","Thu Aug 08 09:06:57 GMT 2024","40608","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Thu Aug 08 09:04:43 GMT 2024","Thu Aug 08 09:05:01 GMT 2024","18492","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"passed","Thu Aug 08 09:01:56 GMT 2024","Thu Aug 08 09:03:04 GMT 2024","67904","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8G. Should display the proper likes and dislikes count",""
