"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 29 10:20:34 GMT 2024","Tue Oct 29 10:20:34 GMT 2024","185","test_cases","test_drep","","","","test_drep_get_info[registered_drep1]",""
"passed","Tue Oct 29 10:20:32 GMT 2024","Tue Oct 29 10:20:32 GMT 2024","673","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]",""
"passed","Tue Oct 29 10:20:33 GMT 2024","Tue Oct 29 10:20:34 GMT 2024","178","test_cases","test_drep","","","","test_drep_get_info[registered_drep0]",""
"passed","Tue Oct 29 10:20:35 GMT 2024","Tue Oct 29 10:20:35 GMT 2024","176","test_cases","test_misc","","","","test_get_network_metrics",""
"passed","Tue Oct 29 10:20:34 GMT 2024","Tue Oct 29 10:20:34 GMT 2024","183","test_cases","test_drep","","","","test_drep_voting_power[registered_drep1]",""
"passed","Tue Oct 29 10:20:33 GMT 2024","Tue Oct 29 10:20:33 GMT 2024","198","test_cases","test_drep","","","","test_list_drep",""
"passed","Tue Oct 29 10:20:32 GMT 2024","Tue Oct 29 10:20:33 GMT 2024","167","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]",""
"failed","Tue Oct 29 10:20:33 GMT 2024","Tue Oct 29 10:20:33 GMT 2024","180","test_cases","test_drep","","","","test_drep_getVotes[registered_drep0]",""
"passed","Tue Oct 29 10:20:36 GMT 2024","Tue Oct 29 10:20:37 GMT 2024","835","test_cases","test_proposal","","","","test_epoch_boundary",""
"passed","Tue Oct 29 10:20:35 GMT 2024","Tue Oct 29 10:20:35 GMT 2024","345","test_cases","test_proposal","","","","test_list_proposal",""
"passed","Tue Oct 29 10:20:34 GMT 2024","Tue Oct 29 10:20:35 GMT 2024","364","test_cases","test_misc","","","","test_get_epoch_param",""
"passed","Tue Oct 29 10:20:32 GMT 2024","Tue Oct 29 10:20:32 GMT 2024","183","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep0]",""
"passed","Tue Oct 29 10:20:33 GMT 2024","Tue Oct 29 10:20:33 GMT 2024","168","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep1]",""
"passed","Tue Oct 29 10:20:35 GMT 2024","Tue Oct 29 10:20:36 GMT 2024","1251","test_cases","test_proposal","","","","test_get_proposal",""
"failed","Tue Oct 29 10:20:34 GMT 2024","Tue Oct 29 10:20:34 GMT 2024","182","test_cases","test_drep","","","","test_drep_getVotes[registered_drep1]",""
"passed","Tue Oct 29 10:20:35 GMT 2024","Tue Oct 29 10:20:35 GMT 2024","165","test_cases","test_misc","","","","test_get_transaction_status",""
"passed","Tue Oct 29 10:20:33 GMT 2024","Tue Oct 29 10:20:33 GMT 2024","197","test_cases","test_drep","","","","test_drep_voting_power[registered_drep0]",""
