"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 13:57:24 GMT 2024","Tue Oct 15 13:57:24 GMT 2024","120","test_cases","test_drep","","","","test_drep_get_info[registered_drep1]",""
"passed","Tue Oct 15 13:57:24 GMT 2024","Tue Oct 15 13:57:24 GMT 2024","134","test_cases","test_misc","","","","test_get_epoch_param",""
"passed","Tue Oct 15 13:57:24 GMT 2024","Tue Oct 15 13:57:24 GMT 2024","129","test_cases","test_misc","","","","test_get_network_metrics",""
"passed","Tue Oct 15 13:57:18 GMT 2024","Tue Oct 15 13:57:18 GMT 2024","526","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]",""
"passed","Tue Oct 15 13:57:23 GMT 2024","Tue Oct 15 13:57:23 GMT 2024","100","test_cases","test_drep","","","","test_drep_voting_power[registered_drep0]",""
"failed","Tue Oct 15 13:57:19 GMT 2024","Tue Oct 15 13:57:19 GMT 2024","108","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep1]",""
"passed","Tue Oct 15 13:57:25 GMT 2024","Tue Oct 15 13:57:27 GMT 2024","2799","test_cases","test_proposal","","","","test_get_proposal",""
"passed","Tue Oct 15 13:57:23 GMT 2024","Tue Oct 15 13:57:23 GMT 2024","229","test_cases","test_drep","","","","test_drep_getVotes[registered_drep0]",""
"failed","Tue Oct 15 13:57:18 GMT 2024","Tue Oct 15 13:57:19 GMT 2024","106","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep0]",""
"passed","Tue Oct 15 13:57:19 GMT 2024","Tue Oct 15 13:57:23 GMT 2024","4177","test_cases","test_drep","","","","test_list_drep",""
"passed","Tue Oct 15 13:57:24 GMT 2024","Tue Oct 15 13:57:24 GMT 2024","101","test_cases","test_drep","","","","test_drep_voting_power[registered_drep1]",""
"passed","Tue Oct 15 13:57:23 GMT 2024","Tue Oct 15 13:57:24 GMT 2024","123","test_cases","test_drep","","","","test_drep_getVotes[registered_drep1]",""
"passed","Tue Oct 15 13:57:19 GMT 2024","Tue Oct 15 13:57:19 GMT 2024","174","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]",""
"passed","Tue Oct 15 13:57:23 GMT 2024","Tue Oct 15 13:57:23 GMT 2024","113","test_cases","test_drep","","","","test_drep_get_info[registered_drep0]",""
"passed","Tue Oct 15 13:57:24 GMT 2024","Tue Oct 15 13:57:24 GMT 2024","100","test_cases","test_misc","","","","test_get_transaction_status",""
"passed","Tue Oct 15 13:57:24 GMT 2024","Tue Oct 15 13:57:25 GMT 2024","337","test_cases","test_proposal","","","","test_list_proposal",""
