"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 05 12:28:41 GMT 2024","Fri Jul 05 12:28:41 GMT 2024","168","test_cases","test_drep","","","","test_drep_get_info[registered_drep1]",""
"passed","Fri Jul 05 12:28:40 GMT 2024","Fri Jul 05 12:28:40 GMT 2024","176","test_cases","test_drep","","","","test_drep_get_info[registered_drep0]",""
"passed","Fri Jul 05 12:28:41 GMT 2024","Fri Jul 05 12:28:41 GMT 2024","160","test_cases","test_misc","","","","test_get_transaction_status",""
"passed","Fri Jul 05 12:28:41 GMT 2024","Fri Jul 05 12:28:41 GMT 2024","174","test_cases","test_misc","","","","test_get_network_metrics",""
"passed","Fri Jul 05 12:28:41 GMT 2024","Fri Jul 05 12:28:41 GMT 2024","174","test_cases","test_misc","","","","test_get_epoch_param",""
"passed","Fri Jul 05 12:28:40 GMT 2024","Fri Jul 05 12:28:40 GMT 2024","248","test_cases","test_drep","","","","test_drep_getVotes[registered_drep0]",""
"passed","Fri Jul 05 12:28:31 GMT 2024","Fri Jul 05 12:28:32 GMT 2024","539","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]",""
"passed","Fri Jul 05 12:28:40 GMT 2024","Fri Jul 05 12:28:40 GMT 2024","162","test_cases","test_drep","","","","test_drep_voting_power[registered_drep0]",""
"passed","Fri Jul 05 12:28:32 GMT 2024","Fri Jul 05 12:28:40 GMT 2024","7581","test_cases","test_drep","","","","test_list_drep",""
"passed","Fri Jul 05 12:28:32 GMT 2024","Fri Jul 05 12:28:32 GMT 2024","162","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]",""
"passed","Fri Jul 05 12:28:40 GMT 2024","Fri Jul 05 12:28:40 GMT 2024","173","test_cases","test_drep","","","","test_drep_getVotes[registered_drep1]",""
"failed","Fri Jul 05 12:28:41 GMT 2024","Fri Jul 05 12:28:43 GMT 2024","1525","test_cases","test_proposal","","","","test_list_proposal",""
"passed","Fri Jul 05 12:28:32 GMT 2024","Fri Jul 05 12:28:32 GMT 2024","172","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep0]",""
"failed","Fri Jul 05 12:28:43 GMT 2024","Fri Jul 05 12:28:43 GMT 2024","342","test_cases","test_proposal","","","","test_get_proposal",""
"passed","Fri Jul 05 12:28:32 GMT 2024","Fri Jul 05 12:28:32 GMT 2024","163","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep1]",""
"passed","Fri Jul 05 12:28:40 GMT 2024","Fri Jul 05 12:28:41 GMT 2024","161","test_cases","test_drep","","","","test_drep_voting_power[registered_drep1]",""
