"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1067","test_list_drep","test_cases","Fri Jan 10 14:00:19 GMT 2025","passed","Fri Jan 10 14:00:20 GMT 2025","","test_drep","",""
"","113","test_get_transaction_status","test_cases","Fri Jan 10 14:00:21 GMT 2025","passed","Fri Jan 10 14:00:21 GMT 2025","","test_misc","",""
"","260","test_get_epoch_param","test_cases","Fri Jan 10 14:00:20 GMT 2025","passed","Fri Jan 10 14:00:21 GMT 2025","","test_misc","",""
"","110","test_drep_getVotes[registered_drep1]","test_cases","Fri Jan 10 14:00:20 GMT 2025","passed","Fri Jan 10 14:00:20 GMT 2025","","test_drep","",""
"","613","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Fri Jan 10 14:00:18 GMT 2025","passed","Fri Jan 10 14:00:18 GMT 2025","","test_ada_holder","",""
"","124","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Fri Jan 10 14:00:18 GMT 2025","passed","Fri Jan 10 14:00:18 GMT 2025","","test_ada_holder","",""
"","116","test_drep_get_info[registered_drep1]","test_cases","Fri Jan 10 14:00:20 GMT 2025","passed","Fri Jan 10 14:00:20 GMT 2025","","test_drep","",""
"","109","test_drep_voting_power[registered_drep1]","test_cases","Fri Jan 10 14:00:20 GMT 2025","passed","Fri Jan 10 14:00:20 GMT 2025","","test_drep","",""
"","119","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Fri Jan 10 14:00:18 GMT 2025","passed","Fri Jan 10 14:00:19 GMT 2025","","test_ada_holder","",""
"","113","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Fri Jan 10 14:00:18 GMT 2025","passed","Fri Jan 10 14:00:18 GMT 2025","","test_ada_holder","",""
"","1680","test_get_proposal","test_cases","Fri Jan 10 14:00:23 GMT 2025","passed","Fri Jan 10 14:00:24 GMT 2025","","test_proposal","",""
"","514","test_epoch_boundary","test_cases","Fri Jan 10 14:00:24 GMT 2025","passed","Fri Jan 10 14:00:25 GMT 2025","","test_proposal","",""
"","117","test_drep_get_info[registered_drep0]","test_cases","Fri Jan 10 14:00:20 GMT 2025","passed","Fri Jan 10 14:00:20 GMT 2025","","test_drep","",""
"","1982","test_list_proposal","test_cases","Fri Jan 10 14:00:21 GMT 2025","passed","Fri Jan 10 14:00:23 GMT 2025","","test_proposal","",""
"","112","test_drep_voting_power[registered_drep0]","test_cases","Fri Jan 10 14:00:20 GMT 2025","passed","Fri Jan 10 14:00:20 GMT 2025","","test_drep","",""
"","111","test_drep_getVotes[registered_drep0]","test_cases","Fri Jan 10 14:00:20 GMT 2025","passed","Fri Jan 10 14:00:20 GMT 2025","","test_drep","",""
"","134","test_get_network_metrics","test_cases","Fri Jan 10 14:00:21 GMT 2025","passed","Fri Jan 10 14:00:21 GMT 2025","","test_misc","",""
