"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 08:07:09 GMT 2024","Tue Aug 27 08:09:35 GMT 2024","146262","dRep setup","dRep.setup.ts","","","","Setup temporary DRep wallets",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7N. Should submit a draft proposal",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"failed","Tue Aug 27 07:58:33 GMT 2024","Tue Aug 27 07:58:42 GMT 2024","9318","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Accept valid data","","","7E_1. Should accept valid data in info proposal form",""
"broken","Tue Aug 27 07:56:31 GMT 2024","Tue Aug 27 07:58:02 GMT 2024","90401","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6L. Should reject invalid username.",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_1. Should accept valid metadata anchor on edit dRep",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6G. Should restrict edit dRep for non dRep",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Review fillup form","","","7I_2. Should valid review submission in treasury Proposal form",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3O. Should reject invalid dRep registration metadata",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","1","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Create a proposal with proper data","","","7G_2. Should create a proposal with proper treasury data",""
"broken","Tue Aug 27 07:59:27 GMT 2024","Tue Aug 27 08:00:58 GMT 2024","90326","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_2. Should sort the list of proposed governance actions.",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"broken","Tue Aug 27 08:01:04 GMT 2024","Tue Aug 27 08:02:34 GMT 2024","90195","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3D. Verify DRep registration form",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"broken","Tue Aug 27 07:56:32 GMT 2024","Tue Aug 27 07:58:03 GMT 2024","90650","auth setup","auth.setup.ts","","","","Create Proposal 05 auth",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6K. Should accept valid username.",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2H. Should prompt to change delegation after delegation",""
"failed","Tue Aug 27 07:58:45 GMT 2024","Tue Aug 27 07:58:56 GMT 2024","11086","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6P. Should verify feature form",""
"passed","Tue Aug 27 08:01:32 GMT 2024","Tue Aug 27 08:01:39 GMT 2024","6585","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5F. Should show notification of casted vote after vote",""
"broken","Tue Aug 27 08:00:29 GMT 2024","Tue Aug 27 08:02:00 GMT 2024","90455","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"broken","Tue Aug 27 07:59:13 GMT 2024","Tue Aug 27 08:03:43 GMT 2024","270374","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_1. Should filter the list of proposed governance actions.",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6I. Should prompt for a username after clicking on proposal discussion link if username is not set",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","1","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_1. Should include info button and voting power on the Abstain card",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8N. Should reply to comments",""
"passed","Tue Aug 27 08:05:17 GMT 2024","Tue Aug 27 08:05:19 GMT 2024","2542","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8I. Should disable poll voting functionality.",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"skipped","Tue Aug 27 08:10:10 GMT 2024","Tue Aug 27 08:10:10 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2E. Should register as Direct voter",""
