"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 24 13:39:16 GMT 2024","Mon Jun 24 13:39:16 GMT 2024","119","test_cases","test_drep","","","","test_drep_getVotes[registered_drep1]",""
"failed","Mon Jun 24 13:39:17 GMT 2024","Mon Jun 24 13:39:18 GMT 2024","887","test_cases","test_proposal","","","","test_list_proposal",""
"passed","Mon Jun 24 13:39:16 GMT 2024","Mon Jun 24 13:39:16 GMT 2024","112","test_cases","test_drep","","","","test_drep_voting_power[registered_drep0]",""
"passed","Mon Jun 24 13:39:09 GMT 2024","Mon Jun 24 13:39:16 GMT 2024","6730","test_cases","test_drep","","","","test_list_drep",""
"passed","Mon Jun 24 13:39:16 GMT 2024","Mon Jun 24 13:39:16 GMT 2024","115","test_cases","test_drep","","","","test_drep_get_info[registered_drep1]",""
"passed","Mon Jun 24 13:39:09 GMT 2024","Mon Jun 24 13:39:09 GMT 2024","115","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep0]",""
"passed","Mon Jun 24 13:39:16 GMT 2024","Mon Jun 24 13:39:16 GMT 2024","124","test_cases","test_drep","","","","test_drep_get_info[registered_drep0]",""
"passed","Mon Jun 24 13:39:17 GMT 2024","Mon Jun 24 13:39:17 GMT 2024","117","test_cases","test_misc","","","","test_get_network_metrics",""
"failed","Mon Jun 24 13:39:18 GMT 2024","Mon Jun 24 13:39:18 GMT 2024","388","test_cases","test_proposal","","","","test_get_proposal",""
"passed","Mon Jun 24 13:39:09 GMT 2024","Mon Jun 24 13:39:09 GMT 2024","110","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep1]",""
"passed","Mon Jun 24 13:39:16 GMT 2024","Mon Jun 24 13:39:17 GMT 2024","116","test_cases","test_misc","","","","test_get_epoch_param",""
"passed","Mon Jun 24 13:39:09 GMT 2024","Mon Jun 24 13:39:09 GMT 2024","106","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]",""
"passed","Mon Jun 24 13:39:16 GMT 2024","Mon Jun 24 13:39:16 GMT 2024","194","test_cases","test_drep","","","","test_drep_getVotes[registered_drep0]",""
"passed","Mon Jun 24 13:39:16 GMT 2024","Mon Jun 24 13:39:16 GMT 2024","107","test_cases","test_drep","","","","test_drep_voting_power[registered_drep1]",""
"passed","Mon Jun 24 13:39:08 GMT 2024","Mon Jun 24 13:39:09 GMT 2024","476","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]",""
"passed","Mon Jun 24 13:39:17 GMT 2024","Mon Jun 24 13:39:17 GMT 2024","107","test_cases","test_misc","","","","test_get_transaction_status",""
