"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","97","test_drep_voting_power[registered_drep1]","test_cases","Thu Oct 31 09:50:08 GMT 2024","passed","Thu Oct 31 09:50:08 GMT 2024","","test_drep","",""
"","97","test_drep_voting_power[registered_drep0]","test_cases","Thu Oct 31 09:50:07 GMT 2024","passed","Thu Oct 31 09:50:08 GMT 2024","","test_drep","",""
"","497","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Thu Oct 31 09:50:06 GMT 2024","passed","Thu Oct 31 09:50:07 GMT 2024","","test_ada_holder","",""
"","371","test_list_drep","test_cases","Thu Oct 31 09:50:07 GMT 2024","passed","Thu Oct 31 09:50:07 GMT 2024","","test_drep","",""
"","100","test_drep_getVotes[registered_drep1]","test_cases","Thu Oct 31 09:50:08 GMT 2024","passed","Thu Oct 31 09:50:08 GMT 2024","","test_drep","",""
"","104","test_get_transaction_status","test_cases","Thu Oct 31 09:50:08 GMT 2024","passed","Thu Oct 31 09:50:09 GMT 2024","","test_misc","",""
"","106","test_drep_getVotes[registered_drep0]","test_cases","Thu Oct 31 09:50:07 GMT 2024","passed","Thu Oct 31 09:50:07 GMT 2024","","test_drep","",""
"","100","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Thu Oct 31 09:50:07 GMT 2024","passed","Thu Oct 31 09:50:07 GMT 2024","","test_ada_holder","",""
"","217","test_list_proposal","test_cases","Thu Oct 31 09:50:09 GMT 2024","passed","Thu Oct 31 09:50:09 GMT 2024","","test_proposal","",""
"","375","test_get_epoch_param","test_cases","Thu Oct 31 09:50:08 GMT 2024","passed","Thu Oct 31 09:50:08 GMT 2024","","test_misc","",""
"","107","test_get_network_metrics","test_cases","Thu Oct 31 09:50:08 GMT 2024","passed","Thu Oct 31 09:50:08 GMT 2024","","test_misc","",""
"","858","test_get_proposal","test_cases","Thu Oct 31 09:50:09 GMT 2024","passed","Thu Oct 31 09:50:10 GMT 2024","","test_proposal","",""
"","507","test_epoch_boundary","test_cases","Thu Oct 31 09:50:10 GMT 2024","passed","Thu Oct 31 09:50:10 GMT 2024","","test_proposal","",""
"","100","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Thu Oct 31 09:50:07 GMT 2024","passed","Thu Oct 31 09:50:07 GMT 2024","","test_ada_holder","",""
"","123","test_drep_get_info[registered_drep0]","test_cases","Thu Oct 31 09:50:08 GMT 2024","passed","Thu Oct 31 09:50:08 GMT 2024","","test_drep","",""
"","127","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Thu Oct 31 09:50:07 GMT 2024","passed","Thu Oct 31 09:50:07 GMT 2024","","test_ada_holder","",""
"","109","test_drep_get_info[registered_drep1]","test_cases","Thu Oct 31 09:50:08 GMT 2024","passed","Thu Oct 31 09:50:08 GMT 2024","","test_drep","",""
