"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created with poll enabled (proposal auth)","","","8P. Should add poll on own proposal",""
"passed","Tue Jun 25 13:26:26 GMT 2024","Tue Jun 25 13:26:32 GMT 2024","5979","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"passed","Tue Jun 25 13:25:12 GMT 2024","Tue Jun 25 13:25:37 GMT 2024","24607","auth setup","auth.setup.ts","","","","Create AdaHolder 06 auth",""
"passed","Tue Jun 25 13:25:55 GMT 2024","Tue Jun 25 13:26:00 GMT 2024","5400","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"passed","Tue Jun 25 13:26:15 GMT 2024","Tue Jun 25 13:26:24 GMT 2024","9415","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","","","","7L. Should reject invalid proposal metadata",""
"broken","Tue Jun 25 13:25:16 GMT 2024","Tue Jun 25 13:26:47 GMT 2024","91678","auth setup","auth.setup.ts","","","","Create Proposal 01 auth",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_1. Should edit review submission in info Proposal form",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5H. Should open a new tab in Bad governance action proposal, when external URL is opened",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"failed","Tue Jun 25 13:25:38 GMT 2024","Tue Jun 25 13:25:50 GMT 2024","12306","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"passed","Tue Jun 25 13:25:13 GMT 2024","Tue Jun 25 13:25:36 GMT 2024","23685","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"passed","Tue Jun 25 13:26:49 GMT 2024","Tue Jun 25 13:27:03 GMT 2024","14298","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Tue Jun 25 13:25:13 GMT 2024","Tue Jun 25 13:25:37 GMT 2024","23904","auth setup","auth.setup.ts","","","","Create AdaHolder 04 auth",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"failed","Tue Jun 25 13:26:32 GMT 2024","Tue Jun 25 13:26:35 GMT 2024","3437","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3A. Should show dRepId on dashboard after connecting registered dRep Wallet",""
"passed","Tue Jun 25 13:27:10 GMT 2024","Tue Jun 25 13:27:23 GMT 2024","12242","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_2. Should edit review submission in treasury Proposal form",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","","","","7C. Should list governance action types",""
"broken","Tue Jun 25 13:25:13 GMT 2024","Tue Jun 25 13:26:44 GMT 2024","91177","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B. Should connect wallet with single stake key",""
"passed","Tue Jun 25 13:25:37 GMT 2024","Tue Jun 25 13:25:50 GMT 2024","12557","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1C. Should disconnect Wallet When connected",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8N. Should reply to comments",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","1","dRep","2-delegation/delegation.drep.spec.ts","","","","2C. Should open wallet connection popup on delegate in disconnected state",""
"passed","Tue Jun 25 13:25:46 GMT 2024","Tue Jun 25 13:25:55 GMT 2024","8952","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_2. Should reject invalid data in provide context",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"passed","Tue Jun 25 13:25:56 GMT 2024","Tue Jun 25 13:26:04 GMT 2024","7849","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Tue Jun 25 13:27:06 GMT 2024","Tue Jun 25 13:27:23 GMT 2024","16796","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"failed","Tue Jun 25 13:26:13 GMT 2024","Tue Jun 25 13:26:29 GMT 2024","15729","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"broken","Tue Jun 25 13:26:24 GMT 2024","Tue Jun 25 13:27:54 GMT 2024","90233","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Accept valid data","","","7E_2. Should accept valid data in treasury proposal form",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1. Should accept valid data in DRep form",""
"passed","Tue Jun 25 13:26:36 GMT 2024","Tue Jun 25 13:26:56 GMT 2024","20443","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"broken","Tue Jun 25 13:25:12 GMT 2024","Tue Jun 25 13:26:43 GMT 2024","91035","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","1","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"skipped","Tue Jun 25 13:28:50 GMT 2024","Tue Jun 25 13:28:50 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Accept valid data","","","7E_1. Should accept valid data in info proposal form",""
