"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 05 12:35:43 GMT 2024","Fri Jul 05 12:37:13 GMT 2024","90378","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8N. Should reply to comments",""
"passed","Fri Jul 05 12:30:47 GMT 2024","Fri Jul 05 12:31:17 GMT 2024","29148","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Fri Jul 05 12:30:31 GMT 2024","Fri Jul 05 12:30:46 GMT 2024","14743","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"passed","Fri Jul 05 12:33:38 GMT 2024","Fri Jul 05 12:33:55 GMT 2024","16549","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"failed","Fri Jul 05 12:37:46 GMT 2024","Fri Jul 05 12:38:06 GMT 2024","19957","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_1. Should accept valid data in edit dRep form",""
"failed","Fri Jul 05 12:32:18 GMT 2024","Fri Jul 05 12:32:22 GMT 2024","4418","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"passed","Fri Jul 05 12:37:48 GMT 2024","Fri Jul 05 12:38:07 GMT 2024","19681","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_1. Should accept valid metadata anchor on edit dRep",""
"passed","Fri Jul 05 12:33:50 GMT 2024","Fri Jul 05 12:34:26 GMT 2024","36796","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1. Should accept valid data in DRep form",""
"passed","Fri Jul 05 12:38:22 GMT 2024","Fri Jul 05 12:38:33 GMT 2024","11395","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"passed","Fri Jul 05 12:38:28 GMT 2024","Fri Jul 05 12:38:35 GMT 2024","7610","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
