"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 15:52:03 GMT 2024","Thu Oct 24 15:52:10 GMT 2024","6726","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"skipped","Thu Oct 24 16:01:49 GMT 2024","Thu Oct 24 16:01:49 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3Q Should not list dRep in the dRep directory when 'doNotList' is checked during registration",""
"passed","Thu Oct 24 15:53:40 GMT 2024","Thu Oct 24 15:53:45 GMT 2024","4775","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6S. Should Warn users that they are in bootstrapping phase via banner",""
"passed","Thu Oct 24 16:01:48 GMT 2024","Thu Oct 24 16:01:49 GMT 2024","960","cleanup faucet","faucet.teardown.ts","","","","Refund faucet",""
"passed","Thu Oct 24 15:56:41 GMT 2024","Thu Oct 24 15:57:03 GMT 2024","21568","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6K. Should accept valid username.",""
"passed","Thu Oct 24 15:51:30 GMT 2024","Thu Oct 24 15:51:48 GMT 2024","18087","auth setup","auth.setup.ts","","","","Create Proposal 07 auth",""
"passed","Thu Oct 24 15:56:05 GMT 2024","Thu Oct 24 15:56:13 GMT 2024","7129","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A_1. Should access Governance Actions page with connecting wallet",""
"passed","Thu Oct 24 15:53:39 GMT 2024","Thu Oct 24 15:53:47 GMT 2024","8059","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6R. Should submit an idea or new feature",""
"passed","Thu Oct 24 15:56:34 GMT 2024","Thu Oct 24 15:56:41 GMT 2024","7430","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6G. Should restrict edit dRep for non dRep",""
"failed","Thu Oct 24 15:55:49 GMT 2024","Thu Oct 24 15:56:02 GMT 2024","12528","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"skipped","Thu Oct 24 16:01:49 GMT 2024","Thu Oct 24 16:01:49 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Thu Oct 24 15:51:03 GMT 2024","Thu Oct 24 15:51:12 GMT 2024","8796","auth setup","auth.setup.ts","","","","Create AdaHolder 06 auth",""
"passed","Thu Oct 24 15:59:43 GMT 2024","Thu Oct 24 16:00:35 GMT 2024","52090","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7N. Should submit a draft proposal",""
"passed","Thu Oct 24 15:53:46 GMT 2024","Thu Oct 24 15:54:02 GMT 2024","15204","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_2. Should sort the list of proposed governance actions.",""
"skipped","Thu Oct 24 16:01:49 GMT 2024","Thu Oct 24 16:01:49 GMT 2024","0","dRep","6-miscellaneous/miscellaneous.dRep.spec.ts","","","","6H. Should restrict dRep registration for dRep",""
"passed","Thu Oct 24 15:58:10 GMT 2024","Thu Oct 24 15:58:38 GMT 2024","27976","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Review fillup form","","","7I_1. Should valid review submission in info Proposal form",""
