"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 21 10:24:17 GMT 2024","Fri Jun 21 10:28:09 GMT 2024","232640","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","1","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"passed","Fri Jun 21 10:22:29 GMT 2024","Fri Jun 21 10:22:40 GMT 2024","10959","mobile","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6I. Should prompt for a username after clicking on proposal discussion link if username is not set",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_1. Should edit review submission in info Proposal form",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"broken","Fri Jun 21 10:22:08 GMT 2024","Fri Jun 21 10:23:38 GMT 2024","90168","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created with poll enabled (proposal auth)","","","8R. Should disable voting after cancelling the poll with the current poll result.",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","","","","7L. Should reject invalid proposal metadata",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Review fillup form","","","7I_1. Should valid review submission in info Proposal form",""
"failed","Fri Jun 21 10:22:15 GMT 2024","Fri Jun 21 10:22:21 GMT 2024","6621","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"passed","Fri Jun 21 10:21:24 GMT 2024","Fri Jun 21 10:21:30 GMT 2024","6239","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"passed","Fri Jun 21 10:22:50 GMT 2024","Fri Jun 21 10:22:56 GMT 2024","6545","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8I. Should disable poll voting functionality.",""
"broken","Fri Jun 21 10:20:38 GMT 2024","Fri Jun 21 10:22:09 GMT 2024","91102","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","Verify Proposal form","","","7D_1. Verify info proposal form",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Fri Jun 21 10:24:17 GMT 2024","Fri Jun 21 10:29:03 GMT 2024","286166","proposal setup","proposal.setup.ts","","","","Setup temporary proposal wallets",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A_1. Should access Governance Actions page with connecting wallet",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"passed","Fri Jun 21 10:22:04 GMT 2024","Fri Jun 21 10:22:08 GMT 2024","4010","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Fri Jun 21 10:22:12 GMT 2024","Fri Jun 21 10:22:30 GMT 2024","18443","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"skipped","Fri Jun 21 10:29:51 GMT 2024","Fri Jun 21 10:29:51 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"passed","Fri Jun 21 10:21:39 GMT 2024","Fri Jun 21 10:21:46 GMT 2024","6559","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Fri Jun 21 10:21:05 GMT 2024","Fri Jun 21 10:21:10 GMT 2024","4909","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should reject wallet connection in mainnet",""
"broken","Fri Jun 21 10:20:39 GMT 2024","Fri Jun 21 10:22:10 GMT 2024","91381","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
