"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 22 11:58:32 GMT 2024","Thu Aug 22 11:58:48 GMT 2024","16040","mobile","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","1","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"passed","Thu Aug 22 11:55:08 GMT 2024","Thu Aug 22 11:55:20 GMT 2024","12367","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"passed","Thu Aug 22 11:53:08 GMT 2024","Thu Aug 22 11:53:17 GMT 2024","9207","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"passed","Thu Aug 22 12:04:03 GMT 2024","Thu Aug 22 12:06:43 GMT 2024","159636","governance-action setup","governance-action.setup.ts","","","","Setup temporary proposal wallets",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3O. Should reject invalid dRep registration metadata",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","1","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3K. Verify DRep behavior in retired state",""
"broken","Thu Aug 22 11:56:07 GMT 2024","Thu Aug 22 12:00:38 GMT 2024","270335","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_1. Should filter the list of proposed governance actions.",""
"passed","Thu Aug 22 11:55:18 GMT 2024","Thu Aug 22 11:55:21 GMT 2024","3023","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"failed","Thu Aug 22 11:55:26 GMT 2024","Thu Aug 22 11:55:35 GMT 2024","8676","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7N. Should submit a draft proposal",""
"broken","Thu Aug 22 12:00:50 GMT 2024","Thu Aug 22 12:02:21 GMT 2024","90406","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","1","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Treasury Proposal Draft","","","7M_2. Should edit a treasury proposal draft",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Create a proposal with proper data","","","7G_2. Should create a proposal with proper treasury data",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_2. Should reject invalid data in provide context",""
"skipped","Thu Aug 22 12:07:53 GMT 2024","Thu Aug 22 12:07:53 GMT 2024","1","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_2. Should include info button and voting power on the Signal-No-Confidence card",""
