"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60447","12E_6. Should accept valid data in “Administration and Auditing” section","budget proposal","Wed Jul 16 05:50:54 GMT 2025","passed","Wed Jul 16 05:51:54 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","5838","9H_4A: Should display ""Data Not Verifiable"" message in outcomes when metadata hash and URL do not match and is incorrect ga format in disconnect state","mobile","Wed Jul 16 05:38:23 GMT 2025","passed","Wed Jul 16 05:38:29 GMT 2025","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","87799","7E_3. Should accept valid data in updates to the constitution proposal form","proposal discussion (loggedin)","Wed Jul 16 05:39:36 GMT 2025","passed","Wed Jul 16 05:41:04 GMT 2025","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","62684","7M_3. Should edit a updates to the constitution proposal draft","proposal discussion (loggedin)","Wed Jul 16 05:44:34 GMT 2025","passed","Wed Jul 16 05:45:37 GMT 2025","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","55995","12E_4. Should accept valid data in “Costing” section","budget proposal","Wed Jul 16 05:49:58 GMT 2025","passed","Wed Jul 16 05:50:54 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","68543","4P_4: Should display Data Not Verifiable message in live voting when metadata hash and URL do not match and is incorrect ga format","mobile","Wed Jul 16 05:36:10 GMT 2025","failed","Wed Jul 16 05:37:19 GMT 2025","Invalid Live voting Metadata","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","6655","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","mobile","Wed Jul 16 05:36:28 GMT 2025","passed","Wed Jul 16 05:36:35 GMT 2025","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","13156","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card","loggedin (desktop)","Wed Jul 16 05:53:25 GMT 2025","passed","Wed Jul 16 05:53:38 GMT 2025","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","180537","10B. Should verify a bug report form","mobile","Wed Jul 16 05:32:06 GMT 2025","broken","Wed Jul 16 05:35:07 GMT 2025","","10-user-snap/userSnap.spec.ts","",""
"","8193","5H. Should open a new tab in Bad governance action proposal, when external URL is opened","mobile","Wed Jul 16 05:36:12 GMT 2025","passed","Wed Jul 16 05:36:20 GMT 2025","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
