"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5403","test_get_network_metrics","test_cases","Thu Feb 27 11:09:07 GMT 2025","passed","Thu Feb 27 11:09:13 GMT 2025","","test_misc","",""
"","171","test_drep_getVotes[registered_drep0]","test_cases","Thu Feb 27 11:09:06 GMT 2025","passed","Thu Feb 27 11:09:06 GMT 2025","","test_drep","",""
"","191","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Thu Feb 27 11:09:03 GMT 2025","passed","Thu Feb 27 11:09:03 GMT 2025","","test_ada_holder","",""
"","375","test_list_proposal","test_cases","Thu Feb 27 11:09:13 GMT 2025","passed","Thu Feb 27 11:09:13 GMT 2025","","test_proposal","",""
"","168","test_get_transaction_status","test_cases","Thu Feb 27 11:09:13 GMT 2025","passed","Thu Feb 27 11:09:13 GMT 2025","","test_misc","",""
"","166","test_drep_voting_power[registered_drep1]","test_cases","Thu Feb 27 11:09:07 GMT 2025","passed","Thu Feb 27 11:09:07 GMT 2025","","test_drep","",""
"","326","test_get_epoch_param","test_cases","Thu Feb 27 11:09:07 GMT 2025","passed","Thu Feb 27 11:09:07 GMT 2025","","test_misc","",""
"","168","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Thu Feb 27 11:09:03 GMT 2025","passed","Thu Feb 27 11:09:03 GMT 2025","","test_ada_holder","",""
"","179","test_drep_get_info[registered_drep0]","test_cases","Thu Feb 27 11:09:06 GMT 2025","passed","Thu Feb 27 11:09:07 GMT 2025","","test_drep","",""
"","181","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Thu Feb 27 11:09:03 GMT 2025","passed","Thu Feb 27 11:09:04 GMT 2025","","test_ada_holder","",""
"","759","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Thu Feb 27 11:09:02 GMT 2025","passed","Thu Feb 27 11:09:03 GMT 2025","","test_ada_holder","",""
"","2111","test_get_proposal","test_cases","Thu Feb 27 11:09:13 GMT 2025","passed","Thu Feb 27 11:09:15 GMT 2025","","test_proposal","",""
"","167","test_drep_getVotes[registered_drep1]","test_cases","Thu Feb 27 11:09:07 GMT 2025","passed","Thu Feb 27 11:09:07 GMT 2025","","test_drep","",""
"","2401","test_list_drep","test_cases","Thu Feb 27 11:09:04 GMT 2025","passed","Thu Feb 27 11:09:06 GMT 2025","","test_drep","",""
"","177","test_drep_get_info[registered_drep1]","test_cases","Thu Feb 27 11:09:07 GMT 2025","passed","Thu Feb 27 11:09:07 GMT 2025","","test_drep","",""
"","832","test_epoch_boundary","test_cases","Thu Feb 27 11:09:15 GMT 2025","passed","Thu Feb 27 11:09:16 GMT 2025","","test_proposal","",""
"","166","test_drep_voting_power[registered_drep0]","test_cases","Thu Feb 27 11:09:06 GMT 2025","passed","Thu Feb 27 11:09:06 GMT 2025","","test_drep","",""
