"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","739","test_get_transaction_status","test_cases","Sun Dec 28 00:25:23 UTC 2025","passed","Sun Dec 28 00:25:23 UTC 2025","","test_misc","",""
"","179","test_drep_getVotes[registered_drep1]","test_cases","Sun Dec 28 00:25:17 UTC 2025","passed","Sun Dec 28 00:25:17 UTC 2025","","test_drep","",""
"","3173","test_get_network_metrics","test_cases","Sun Dec 28 00:25:17 UTC 2025","passed","Sun Dec 28 00:25:21 UTC 2025","","test_misc","",""
"","1321","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Sun Dec 28 00:25:04 UTC 2025","passed","Sun Dec 28 00:25:06 UTC 2025","","test_ada_holder","",""
"","734","test_get_network_info","test_cases","Sun Dec 28 00:25:22 UTC 2025","passed","Sun Dec 28 00:25:23 UTC 2025","","test_misc","",""
"","192","test_drep_get_info[registered_drep1]","test_cases","Sun Dec 28 00:25:17 UTC 2025","passed","Sun Dec 28 00:25:17 UTC 2025","","test_drep","",""
"","7668","test_list_drep","test_cases","Sun Dec 28 00:25:07 UTC 2025","passed","Sun Dec 28 00:25:15 UTC 2025","","test_drep","",""
"","7315","test_epoch_boundary","test_cases","Sun Dec 28 00:25:40 UTC 2025","passed","Sun Dec 28 00:25:47 UTC 2025","","test_proposal","",""
"","15161","test_get_proposal","test_cases","Sun Dec 28 00:25:24 UTC 2025","passed","Sun Dec 28 00:25:40 UTC 2025","","test_proposal","",""
"","173","test_drep_voting_power[registered_drep1]","test_cases","Sun Dec 28 00:25:17 UTC 2025","passed","Sun Dec 28 00:25:17 UTC 2025","","test_drep","",""
"","754","test_drep_get_info[registered_drep0]","test_cases","Sun Dec 28 00:25:16 UTC 2025","passed","Sun Dec 28 00:25:17 UTC 2025","","test_drep","",""
"","727","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Sun Dec 28 00:25:06 UTC 2025","passed","Sun Dec 28 00:25:06 UTC 2025","","test_ada_holder","",""
"","745","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Sun Dec 28 00:25:07 UTC 2025","passed","Sun Dec 28 00:25:07 UTC 2025","","test_ada_holder","",""
"","176","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Sun Dec 28 00:25:06 UTC 2025","passed","Sun Dec 28 00:25:07 UTC 2025","","test_ada_holder","",""
"","862","test_list_proposal","test_cases","Sun Dec 28 00:25:23 UTC 2025","passed","Sun Dec 28 00:25:24 UTC 2025","","test_proposal","",""
"","106","test_get_epoch_param","test_cases","Sun Dec 28 00:25:17 UTC 2025","passed","Sun Dec 28 00:25:17 UTC 2025","","test_misc","",""
"","1453","test_get_network_total_stake","test_cases","Sun Dec 28 00:25:21 UTC 2025","passed","Sun Dec 28 00:25:22 UTC 2025","","test_misc","",""
"","175","test_drep_getVotes[registered_drep0]","test_cases","Sun Dec 28 00:25:15 UTC 2025","passed","Sun Dec 28 00:25:15 UTC 2025","","test_drep","",""
"","728","test_drep_voting_power[registered_drep0]","test_cases","Sun Dec 28 00:25:15 UTC 2025","passed","Sun Dec 28 00:25:16 UTC 2025","","test_drep","",""
