"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 15:16:53 GMT 2024","Thu Oct 24 15:17:10 GMT 2024","16589","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"passed","Thu Oct 24 15:17:59 GMT 2024","Thu Oct 24 15:18:06 GMT 2024","6568","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6P. Should verify feature form",""
"failed","Thu Oct 24 15:26:24 GMT 2024","Thu Oct 24 15:26:24 GMT 2024","309","cleanup dRep","dRep.teardown.ts","","","","DRep de-registration",""
"passed","Thu Oct 24 15:16:13 GMT 2024","Thu Oct 24 15:16:50 GMT 2024","36373","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"passed","Thu Oct 24 15:20:55 GMT 2024","Thu Oct 24 15:21:01 GMT 2024","6092","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card",""
"skipped","Thu Oct 24 15:26:28 GMT 2024","Thu Oct 24 15:26:28 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2S. Should retire as a Direct Voter on delegating to another DRep",""
"passed","Thu Oct 24 15:17:36 GMT 2024","Thu Oct 24 15:17:40 GMT 2024","4024","mobile","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Thu Oct 24 15:21:28 GMT 2024","Thu Oct 24 15:23:26 GMT 2024","117644","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"skipped","Thu Oct 24 15:26:28 GMT 2024","Thu Oct 24 15:26:28 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_2. Should reject invalid data in edit dRep form",""
"skipped","Thu Oct 24 15:26:28 GMT 2024","Thu Oct 24 15:26:28 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"passed","Thu Oct 24 15:16:23 GMT 2024","Thu Oct 24 15:16:29 GMT 2024","6731","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Thu Oct 24 15:15:11 GMT 2024","Thu Oct 24 15:15:21 GMT 2024","9078","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Thu Oct 24 15:21:53 GMT 2024","Thu Oct 24 15:22:27 GMT 2024","34288","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Create a proposal with proper data","","","7G_1. Should create a proposal with proper info data",""
"passed","Thu Oct 24 15:15:31 GMT 2024","Thu Oct 24 15:15:55 GMT 2024","24709","auth setup","auth.setup.ts","","","","Create Proposal 05 auth",""
"passed","Thu Oct 24 15:17:52 GMT 2024","Thu Oct 24 15:17:59 GMT 2024","6999","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"passed","Thu Oct 24 15:16:11 GMT 2024","Thu Oct 24 15:16:17 GMT 2024","6069","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_3. Should sort DReps randomly",""
"passed","Thu Oct 24 15:20:46 GMT 2024","Thu Oct 24 15:20:57 GMT 2024","10986","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Thu Oct 24 15:18:28 GMT 2024","Thu Oct 24 15:18:38 GMT 2024","9930","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"passed","Thu Oct 24 15:17:49 GMT 2024","Thu Oct 24 15:17:57 GMT 2024","8316","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"skipped","Thu Oct 24 15:26:28 GMT 2024","Thu Oct 24 15:26:28 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"skipped","Thu Oct 24 15:26:28 GMT 2024","Thu Oct 24 15:26:28 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Temporary DReps","","","4J. Should include metadata anchor in the vote transaction",""
"skipped","Thu Oct 24 15:26:28 GMT 2024","Thu Oct 24 15:26:28 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"skipped","Thu Oct 24 15:26:28 GMT 2024","Thu Oct 24 15:26:28 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"passed","Thu Oct 24 15:20:57 GMT 2024","Thu Oct 24 15:21:04 GMT 2024","7721","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6G. Should restrict edit dRep for non dRep",""
