"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state","","","7B. Should access proposal creation page",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","1","proposal submission","7-proposal-submission/proposalSubmission.ga.spec.ts","","","","7H. Should submit a proposal as governance action",""
"failed","Tue Oct 15 10:16:03 GMT 2024","Tue Oct 15 10:16:15 GMT 2024","12395","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Reject invalid  data","","","7F_1. Should reject invalid data in info Proposal form",""
"passed","Tue Oct 15 10:20:37 GMT 2024","Tue Oct 15 10:20:41 GMT 2024","4041","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6S. Should Warn users that they are in bootstrapping phase via banner",""
"passed","Tue Oct 15 10:19:58 GMT 2024","Tue Oct 15 10:20:02 GMT 2024","3610","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A_1. Should access Governance Actions page with connecting wallet",""
"passed","Tue Oct 15 10:21:13 GMT 2024","Tue Oct 15 10:21:25 GMT 2024","12099","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"passed","Tue Oct 15 10:19:33 GMT 2024","Tue Oct 15 10:19:43 GMT 2024","9585","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Tue Oct 15 10:24:24 GMT 2024","Tue Oct 15 10:24:25 GMT 2024","1172","cleanup dRep","dRep.teardown.ts","","","","DRep de-registration",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","1","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"failed","Tue Oct 15 10:15:45 GMT 2024","Tue Oct 15 10:15:59 GMT 2024","14506","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1. Should accept valid data in DRep form",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2L. Should copy delegated DRepId",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Multiple delegations","","","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2H. Should prompt to change delegation after delegation",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","1","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4L. Should search governance actions",""
"broken","Tue Oct 15 10:17:43 GMT 2024","Tue Oct 15 10:19:14 GMT 2024","90783","auth setup","auth.setup.ts","","","","Create Proposal 07 auth",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2E. Should register as Direct voter",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"passed","Tue Oct 15 10:20:15 GMT 2024","Tue Oct 15 10:20:20 GMT 2024","4913","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Tue Oct 15 10:17:57 GMT 2024","Tue Oct 15 10:18:00 GMT 2024","3211","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"skipped","Tue Oct 15 10:25:21 GMT 2024","Tue Oct 15 10:25:21 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_3. Should filter and sort Governance Action Type on governance actions page",""
