"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","720","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Fri Jun 13 00:20:29 GMT 2025","passed","Fri Jun 13 00:20:29 GMT 2025","","test_ada_holder","",""
"","713","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Fri Jun 13 00:20:28 GMT 2025","passed","Fri Jun 13 00:20:29 GMT 2025","","test_ada_holder","",""
"","173","test_drep_get_info[registered_drep1]","test_cases","Fri Jun 13 00:20:38 GMT 2025","passed","Fri Jun 13 00:20:38 GMT 2025","","test_drep","",""
"","5174","test_list_drep","test_cases","Fri Jun 13 00:20:29 GMT 2025","passed","Fri Jun 13 00:20:35 GMT 2025","","test_drep","",""
"","918","test_get_network_total_stake","test_cases","Fri Jun 13 00:20:40 GMT 2025","passed","Fri Jun 13 00:20:41 GMT 2025","","test_misc","",""
"","713","test_list_proposal","test_cases","Fri Jun 13 00:20:43 GMT 2025","passed","Fri Jun 13 00:20:43 GMT 2025","","test_proposal","",""
"","2212","test_get_network_metrics","test_cases","Fri Jun 13 00:20:38 GMT 2025","passed","Fri Jun 13 00:20:40 GMT 2025","","test_misc","",""
"","843","test_epoch_boundary","test_cases","Fri Jun 13 00:20:47 GMT 2025","passed","Fri Jun 13 00:20:48 GMT 2025","","test_proposal","",""
"","724","test_drep_voting_power[registered_drep0]","test_cases","Fri Jun 13 00:20:35 GMT 2025","passed","Fri Jun 13 00:20:36 GMT 2025","","test_drep","",""
"","1411","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Fri Jun 13 00:20:26 GMT 2025","passed","Fri Jun 13 00:20:27 GMT 2025","","test_ada_holder","",""
"","159","test_drep_voting_power[registered_drep1]","test_cases","Fri Jun 13 00:20:38 GMT 2025","passed","Fri Jun 13 00:20:38 GMT 2025","","test_drep","",""
"","718","test_drep_getVotes[registered_drep0]","test_cases","Fri Jun 13 00:20:35 GMT 2025","passed","Fri Jun 13 00:20:35 GMT 2025","","test_drep","",""
"","728","test_drep_get_info[registered_drep0]","test_cases","Fri Jun 13 00:20:36 GMT 2025","passed","Fri Jun 13 00:20:37 GMT 2025","","test_drep","",""
"","718","test_get_transaction_status","test_cases","Fri Jun 13 00:20:42 GMT 2025","passed","Fri Jun 13 00:20:43 GMT 2025","","test_misc","",""
"","267","test_get_epoch_param","test_cases","Fri Jun 13 00:20:38 GMT 2025","passed","Fri Jun 13 00:20:38 GMT 2025","","test_misc","",""
"","723","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Fri Jun 13 00:20:27 GMT 2025","passed","Fri Jun 13 00:20:28 GMT 2025","","test_ada_holder","",""
"","3716","test_get_proposal","test_cases","Fri Jun 13 00:20:43 GMT 2025","passed","Fri Jun 13 00:20:47 GMT 2025","","test_proposal","",""
"","718","test_get_network_info","test_cases","Fri Jun 13 00:20:41 GMT 2025","passed","Fri Jun 13 00:20:42 GMT 2025","","test_misc","",""
"","754","test_drep_getVotes[registered_drep1]","test_cases","Fri Jun 13 00:20:37 GMT 2025","passed","Fri Jun 13 00:20:37 GMT 2025","","test_drep","",""
