"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","157","test_get_epoch_param","test_cases","Fri Mar 28 16:36:48 GMT 2025","passed","Fri Mar 28 16:36:48 GMT 2025","","test_misc","",""
"","181","test_drep_voting_power[registered_drep1]","test_cases","Fri Mar 28 16:36:48 GMT 2025","passed","Fri Mar 28 16:36:48 GMT 2025","","test_drep","",""
"","525","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Fri Mar 28 16:36:43 GMT 2025","passed","Fri Mar 28 16:36:44 GMT 2025","","test_ada_holder","",""
"","192","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Fri Mar 28 16:36:44 GMT 2025","passed","Fri Mar 28 16:36:44 GMT 2025","","test_ada_holder","",""
"","2336","test_list_proposal","test_cases","Fri Mar 28 16:36:50 GMT 2025","passed","Fri Mar 28 16:36:53 GMT 2025","","test_proposal","",""
"","183","test_get_transaction_status","test_cases","Fri Mar 28 16:36:50 GMT 2025","passed","Fri Mar 28 16:36:50 GMT 2025","","test_misc","",""
"","196","test_drep_get_info[registered_drep0]","test_cases","Fri Mar 28 16:36:47 GMT 2025","passed","Fri Mar 28 16:36:47 GMT 2025","","test_drep","",""
"","1996","test_get_network_metrics","test_cases","Fri Mar 28 16:36:48 GMT 2025","broken","Fri Mar 28 16:36:50 GMT 2025","","test_misc","",""
"","182","test_drep_getVotes[registered_drep0]","test_cases","Fri Mar 28 16:36:47 GMT 2025","passed","Fri Mar 28 16:36:47 GMT 2025","","test_drep","",""
"","188","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Fri Mar 28 16:36:44 GMT 2025","passed","Fri Mar 28 16:36:45 GMT 2025","","test_ada_holder","",""
"","2887","test_get_proposal","test_cases","Fri Mar 28 16:36:53 GMT 2025","passed","Fri Mar 28 16:36:56 GMT 2025","","test_proposal","",""
"","182","test_drep_voting_power[registered_drep0]","test_cases","Fri Mar 28 16:36:47 GMT 2025","passed","Fri Mar 28 16:36:47 GMT 2025","","test_drep","",""
"","2354","test_list_drep","test_cases","Fri Mar 28 16:36:45 GMT 2025","passed","Fri Mar 28 16:36:47 GMT 2025","","test_drep","",""
"","183","test_drep_getVotes[registered_drep1]","test_cases","Fri Mar 28 16:36:47 GMT 2025","passed","Fri Mar 28 16:36:48 GMT 2025","","test_drep","",""
"","829","test_epoch_boundary","test_cases","Fri Mar 28 16:36:56 GMT 2025","passed","Fri Mar 28 16:36:56 GMT 2025","","test_proposal","",""
"","191","test_drep_get_info[registered_drep1]","test_cases","Fri Mar 28 16:36:48 GMT 2025","passed","Fri Mar 28 16:36:48 GMT 2025","","test_drep","",""
"","194","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Fri Mar 28 16:36:44 GMT 2025","passed","Fri Mar 28 16:36:44 GMT 2025","","test_ada_holder","",""
