"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","63754","Setup temporary proposal wallets","proposal setup","Wed Jun 04 19:39:44 GMT 2025","passed","Wed Jun 04 19:40:47 GMT 2025","","proposal.setup.ts","",""
"","16955","Create Proposal 06 auth","proposal discussion auth setup","Wed Jun 04 19:40:38 GMT 2025","passed","Wed Jun 04 19:40:55 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","7223","10A. Should open feedback modal","independent (desktop)","Wed Jun 04 19:41:12 GMT 2025","passed","Wed Jun 04 19:41:19 GMT 2025","","10-user-snap/userSnap.spec.ts","",""
"","5977","2M. Should access dRep directory page on disconnected state","independent (desktop)","Wed Jun 04 19:42:58 GMT 2025","passed","Wed Jun 04 19:43:04 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","7707","Create DRep 01 auth","dRep auth setup","Wed Jun 04 19:39:33 GMT 2025","passed","Wed Jun 04 19:39:41 GMT 2025","","dRep.auth.setup.ts","",""
"","110186","11B_3. Should sort budget proposals","independent (desktop)","Wed Jun 04 19:41:26 GMT 2025","passed","Wed Jun 04 19:43:16 GMT 2025","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","13040","Create Proposal 03 auth","proposal discussion auth setup","Wed Jun 04 19:40:25 GMT 2025","passed","Wed Jun 04 19:40:38 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","8551","10B. Should verify a bug report form","independent (desktop)","Wed Jun 04 19:41:11 GMT 2025","passed","Wed Jun 04 19:41:20 GMT 2025","","10-user-snap/userSnap.spec.ts","",""
"","10290","Create Proposal 04 auth","proposal discussion auth setup","Wed Jun 04 19:40:33 GMT 2025","passed","Wed Jun 04 19:40:43 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","8597","11F_2. Should restrict users without wallets from voting","independent (desktop)","Wed Jun 04 19:42:36 GMT 2025","passed","Wed Jun 04 19:42:45 GMT 2025","Restricted access to interact budget proposal","11-proposal-budget/proposalBudget.spec.ts","",""
"","5358","3C. Should open wallet connection popup on DRep registration in disconnected state","independent (desktop)","Wed Jun 04 19:43:20 GMT 2025","passed","Wed Jun 04 19:43:26 GMT 2025","","3-drep-registration/dRepRegistration.spec.ts","",""
"","5751","2Y_1. Should correctly convert CIP-129/CIP-105 script drep","independent (desktop)","Wed Jun 04 19:43:19 GMT 2025","passed","Wed Jun 04 19:43:25 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","19373","11E. Should view comments with count indications on a budget proposal","independent (desktop)","Wed Jun 04 19:42:10 GMT 2025","passed","Wed Jun 04 19:42:30 GMT 2025","","11-proposal-budget/proposalBudget.spec.ts","",""
"","12376","Create Proposal 01 auth","proposal discussion auth setup","Wed Jun 04 19:40:13 GMT 2025","passed","Wed Jun 04 19:40:25 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","18196","2K_1. Should filter DReps","independent (desktop)","Wed Jun 04 19:42:53 GMT 2025","passed","Wed Jun 04 19:43:11 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","91078","11B_1. Should search for budget proposals by title","independent (desktop)","Wed Jun 04 19:41:20 GMT 2025","passed","Wed Jun 04 19:42:51 GMT 2025","Budget proposal list manipulation","11-proposal-budget/proposalBudget.spec.ts","",""
"","11440","Create Budget Proposal 04 auth","budget proposal auth setup","Wed Jun 04 19:39:57 GMT 2025","passed","Wed Jun 04 19:40:09 GMT 2025","","proposal-budget.auth.setup.ts","",""
"","8665","2C. Should open wallet connection popup on delegate in disconnected state","independent (desktop)","Wed Jun 04 19:43:12 GMT 2025","passed","Wed Jun 04 19:43:20 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","8677","Create Budget Proposal 05 auth","budget proposal auth setup","Wed Jun 04 19:40:02 GMT 2025","passed","Wed Jun 04 19:40:10 GMT 2025","","proposal-budget.auth.setup.ts","",""
"","6828","11A. Should access budget proposal page in disconnect state","independent (desktop)","Wed Jun 04 19:41:19 GMT 2025","passed","Wed Jun 04 19:41:26 GMT 2025","","11-proposal-budget/proposalBudget.spec.ts","",""
