"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","986","test_list_drep","test_cases","Fri Dec 06 10:02:37 GMT 2024","passed","Fri Dec 06 10:02:38 GMT 2024","","test_drep","",""
"","3889","test_get_proposal","test_cases","Fri Dec 06 10:02:44 GMT 2024","passed","Fri Dec 06 10:02:47 GMT 2024","","test_proposal","",""
"","389","test_drep_get_info[registered_drep1]","test_cases","Fri Dec 06 10:02:40 GMT 2024","passed","Fri Dec 06 10:02:40 GMT 2024","","test_drep","",""
"","190","test_drep_voting_power[registered_drep0]","test_cases","Fri Dec 06 10:02:39 GMT 2024","passed","Fri Dec 06 10:02:39 GMT 2024","","test_drep","",""
"","186","test_get_transaction_status","test_cases","Fri Dec 06 10:02:41 GMT 2024","passed","Fri Dec 06 10:02:41 GMT 2024","","test_misc","",""
"","516","test_get_epoch_param","test_cases","Fri Dec 06 10:02:40 GMT 2024","passed","Fri Dec 06 10:02:41 GMT 2024","","test_misc","",""
"","703","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Fri Dec 06 10:02:36 GMT 2024","passed","Fri Dec 06 10:02:36 GMT 2024","","test_ada_holder","",""
"","190","test_drep_getVotes[registered_drep0]","test_cases","Fri Dec 06 10:02:38 GMT 2024","passed","Fri Dec 06 10:02:39 GMT 2024","","test_drep","",""
"","398","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Fri Dec 06 10:02:36 GMT 2024","passed","Fri Dec 06 10:02:37 GMT 2024","","test_ada_holder","",""
"","193","test_drep_get_info[registered_drep0]","test_cases","Fri Dec 06 10:02:39 GMT 2024","passed","Fri Dec 06 10:02:39 GMT 2024","","test_drep","",""
"","392","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Fri Dec 06 10:02:37 GMT 2024","passed","Fri Dec 06 10:02:37 GMT 2024","","test_ada_holder","",""
"","887","test_epoch_boundary","test_cases","Fri Dec 06 10:02:47 GMT 2024","passed","Fri Dec 06 10:02:48 GMT 2024","","test_proposal","",""
"","406","test_drep_voting_power[registered_drep1]","test_cases","Fri Dec 06 10:02:39 GMT 2024","passed","Fri Dec 06 10:02:40 GMT 2024","","test_drep","",""
"","387","test_drep_getVotes[registered_drep1]","test_cases","Fri Dec 06 10:02:39 GMT 2024","passed","Fri Dec 06 10:02:39 GMT 2024","","test_drep","",""
"","396","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Fri Dec 06 10:02:37 GMT 2024","passed","Fri Dec 06 10:02:37 GMT 2024","","test_ada_holder","",""
"","2267","test_list_proposal","test_cases","Fri Dec 06 10:02:41 GMT 2024","passed","Fri Dec 06 10:02:44 GMT 2024","","test_proposal","",""
"","411","test_get_network_metrics","test_cases","Fri Dec 06 10:02:41 GMT 2024","passed","Fri Dec 06 10:02:41 GMT 2024","","test_misc","",""
