"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 08 04:25:37 GMT 2024","Mon Jul 08 04:25:58 GMT 2024","21342","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"failed","Mon Jul 08 04:25:36 GMT 2024","Mon Jul 08 04:25:59 GMT 2024","22671","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8B. Should filter and sort the list of proposed governance actions.",""
"passed","Mon Jul 08 04:27:12 GMT 2024","Mon Jul 08 04:30:02 GMT 2024","169792","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"passed","Mon Jul 08 04:28:39 GMT 2024","Mon Jul 08 04:28:47 GMT 2024","8239","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_1. Should edit review submission in info Proposal form",""
"failed","Mon Jul 08 04:25:02 GMT 2024","Mon Jul 08 04:25:12 GMT 2024","10263","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"failed","Mon Jul 08 04:28:36 GMT 2024","Mon Jul 08 04:28:48 GMT 2024","11494","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_2. Should edit review submission in treasury Proposal form",""
"passed","Mon Jul 08 04:24:58 GMT 2024","Mon Jul 08 04:25:26 GMT 2024","27934","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"broken","Mon Jul 08 04:25:40 GMT 2024","Mon Jul 08 04:27:10 GMT 2024","90238","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Mon Jul 08 04:24:24 GMT 2024","Mon Jul 08 04:24:55 GMT 2024","30757","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Mon Jul 08 04:32:58 GMT 2024","Mon Jul 08 04:34:25 GMT 2024","87151","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"passed","Mon Jul 08 04:28:55 GMT 2024","Mon Jul 08 04:29:02 GMT 2024","7319","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"passed","Mon Jul 08 04:24:24 GMT 2024","Mon Jul 08 04:24:48 GMT 2024","24090","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Mon Jul 08 04:24:54 GMT 2024","Mon Jul 08 04:25:16 GMT 2024","21853","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"passed","Mon Jul 08 04:24:25 GMT 2024","Mon Jul 08 04:24:57 GMT 2024","31864","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"failed","Mon Jul 08 04:28:18 GMT 2024","Mon Jul 08 04:28:34 GMT 2024","15478","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal submission check","","","7G_1. Should open wallet connection popup, when registered with proper info data",""
"passed","Mon Jul 08 04:25:23 GMT 2024","Mon Jul 08 04:25:32 GMT 2024","9789","mobile","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"passed","Mon Jul 08 04:32:48 GMT 2024","Mon Jul 08 04:33:32 GMT 2024","43968","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Check voting power","","","5K. Should return deposit on DRep retirement",""
"passed","Mon Jul 08 04:27:22 GMT 2024","Mon Jul 08 04:27:58 GMT 2024","35702","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_2. Should reject invalid data in DRep form",""
"passed","Mon Jul 08 04:31:51 GMT 2024","Mon Jul 08 04:32:11 GMT 2024","20902","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_1. Should accept valid metadata anchor on edit dRep",""
"passed","Mon Jul 08 04:31:49 GMT 2024","Mon Jul 08 04:32:39 GMT 2024","50262","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3K. Verify DRep behavior in retired state",""
"failed","Mon Jul 08 04:25:33 GMT 2024","Mon Jul 08 04:25:48 GMT 2024","14786","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Mon Jul 08 04:32:22 GMT 2024","Mon Jul 08 04:32:34 GMT 2024","12383","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Mon Jul 08 04:24:23 GMT 2024","Mon Jul 08 04:24:38 GMT 2024","14808","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"passed","Mon Jul 08 04:32:33 GMT 2024","Mon Jul 08 04:32:48 GMT 2024","14987","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"passed","Mon Jul 08 04:27:42 GMT 2024","Mon Jul 08 04:29:08 GMT 2024","85890","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_1. Should filter Governance Action Type on governance actions page",""
