"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 05 17:20:10 GMT 2024","Fri Jul 05 17:20:26 GMT 2024","16386","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"failed","Fri Jul 05 17:27:13 GMT 2024","Fri Jul 05 17:27:56 GMT 2024","42092","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegated ADA visibility","","","2W. Should show my delegated ADA to the DRep",""
"passed","Fri Jul 05 17:17:23 GMT 2024","Fri Jul 05 17:17:43 GMT 2024","20195","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Fri Jul 05 17:18:07 GMT 2024","Fri Jul 05 17:18:20 GMT 2024","13346","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Fri Jul 05 17:20:46 GMT 2024","Fri Jul 05 17:21:05 GMT 2024","19039","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_3. Should filter and sort Governance Action Type on governance actions page",""
"passed","Fri Jul 05 17:17:21 GMT 2024","Fri Jul 05 17:17:33 GMT 2024","12338","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"failed","Fri Jul 05 17:21:24 GMT 2024","Fri Jul 05 17:21:33 GMT 2024","9867","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"passed","Fri Jul 05 17:25:06 GMT 2024","Fri Jul 05 17:25:48 GMT 2024","41313","dRep","2-delegation/delegation.drep.spec.ts","","","","2N. Should show DRep information on details page",""
"failed","Fri Jul 05 17:17:52 GMT 2024","Fri Jul 05 17:18:16 GMT 2024","24687","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"passed","Fri Jul 05 17:17:06 GMT 2024","Fri Jul 05 17:17:19 GMT 2024","13180","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"passed","Fri Jul 05 17:18:35 GMT 2024","Fri Jul 05 17:18:48 GMT 2024","12871","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Fri Jul 05 17:20:10 GMT 2024","Fri Jul 05 17:23:28 GMT 2024","197428","proposal setup","proposal.setup.ts","","","","Setup temporary proposal wallets",""
"passed","Fri Jul 05 17:26:08 GMT 2024","Fri Jul 05 17:26:20 GMT 2024","11736","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Fri Jul 05 17:25:06 GMT 2024","Fri Jul 05 17:25:26 GMT 2024","19527","dRep","2-delegation/delegation.drep.spec.ts","","","","2C. Should open wallet connection popup on delegate in disconnected state",""
"broken","Fri Jul 05 17:18:38 GMT 2024","Fri Jul 05 17:20:09 GMT 2024","90253","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Fri Jul 05 17:25:47 GMT 2024","Fri Jul 05 17:25:56 GMT 2024","8768","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"failed","Fri Jul 05 17:26:32 GMT 2024","Fri Jul 05 17:27:27 GMT 2024","54587","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"passed","Fri Jul 05 17:20:21 GMT 2024","Fri Jul 05 17:20:28 GMT 2024","7395","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3D. Verify DRep registration form",""
"failed","Fri Jul 05 17:17:48 GMT 2024","Fri Jul 05 17:18:04 GMT 2024","16158","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Fri Jul 05 17:17:54 GMT 2024","Fri Jul 05 17:18:17 GMT 2024","23687","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Fri Jul 05 17:26:09 GMT 2024","Fri Jul 05 17:26:24 GMT 2024","14527","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5H. Should open a new tab in Bad governance action proposal, when external URL is opened",""
"passed","Fri Jul 05 17:18:12 GMT 2024","Fri Jul 05 17:18:19 GMT 2024","7641","mobile","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Fri Jul 05 17:25:06 GMT 2024","Fri Jul 05 17:25:29 GMT 2024","22598","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3A. Should show dRepId on dashboard after connecting registered dRep Wallet",""
"passed","Fri Jul 05 17:25:06 GMT 2024","Fri Jul 05 17:25:28 GMT 2024","22396","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"failed","Fri Jul 05 17:21:37 GMT 2024","Fri Jul 05 17:21:50 GMT 2024","12907","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Review fillup form","","","7I_2. Should valid review submission in treasury Proposal form",""
"passed","Fri Jul 05 17:20:21 GMT 2024","Fri Jul 05 17:20:55 GMT 2024","33748","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_2. Should reject invalid data in DRep form",""
"broken","Fri Jul 05 17:22:04 GMT 2024","Fri Jul 05 17:23:35 GMT 2024","90686","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8J. Should sort the proposed governance action comments.",""
"passed","Fri Jul 05 17:18:12 GMT 2024","Fri Jul 05 17:18:20 GMT 2024","7853","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"passed","Fri Jul 05 17:25:50 GMT 2024","Fri Jul 05 17:26:01 GMT 2024","11043","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Check vote count","","","4G. Should display correct vote counts on governance details page for DRep",""
"passed","Fri Jul 05 17:20:55 GMT 2024","Fri Jul 05 17:20:59 GMT 2024","4066","loggedin (desktop)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"failed","Fri Jul 05 17:21:21 GMT 2024","Fri Jul 05 17:21:37 GMT 2024","15744","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal submission check","","","7G_2. Should open wallet connection popup, when registered with proper treasury data",""
"failed","Fri Jul 05 17:25:07 GMT 2024","Fri Jul 05 17:25:19 GMT 2024","12901","dRep","2-delegation/delegation.drep.spec.ts","","","","2M. Should access dRep directory page on disconnected state",""
"passed","Fri Jul 05 17:25:23 GMT 2024","Fri Jul 05 17:26:28 GMT 2024","64890","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should Update DRep data",""
"passed","Fri Jul 05 17:20:37 GMT 2024","Fri Jul 05 17:20:49 GMT 2024","12338","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"passed","Fri Jul 05 17:17:06 GMT 2024","Fri Jul 05 17:17:19 GMT 2024","12913","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"failed","Fri Jul 05 17:21:52 GMT 2024","Fri Jul 05 17:22:09 GMT 2024","16903","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","","","","7K_2. Should reject invalid metadata anchor on proposal submission",""
"failed","Fri Jul 05 17:25:28 GMT 2024","Fri Jul 05 17:25:45 GMT 2024","16381","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_1. Should accept valid data in edit dRep form",""
"passed","Fri Jul 05 17:17:50 GMT 2024","Fri Jul 05 17:18:10 GMT 2024","20984","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"passed","Fri Jul 05 17:17:06 GMT 2024","Fri Jul 05 17:17:20 GMT 2024","13990","auth setup","auth.setup.ts","","","","Create AdaHolder 06 auth",""
"passed","Fri Jul 05 17:20:28 GMT 2024","Fri Jul 05 17:20:37 GMT 2024","8978","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A_1. Should access Governance Actions page with connecting wallet",""
"passed","Fri Jul 05 17:18:17 GMT 2024","Fri Jul 05 17:18:30 GMT 2024","12650","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Fri Jul 05 17:17:06 GMT 2024","Fri Jul 05 17:17:20 GMT 2024","13578","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"passed","Fri Jul 05 17:17:06 GMT 2024","Fri Jul 05 17:17:21 GMT 2024","14296","auth setup","auth.setup.ts","","","","Create AdaHolder 04 auth",""
"broken","Fri Jul 05 17:22:06 GMT 2024","Fri Jul 05 17:23:36 GMT 2024","90295","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created with poll enabled (user auth)","","","8Q. Should vote on poll.",""
"passed","Fri Jul 05 17:17:33 GMT 2024","Fri Jul 05 17:17:42 GMT 2024","8923","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Fri Jul 05 17:26:15 GMT 2024","Fri Jul 05 17:27:25 GMT 2024","70018","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"passed","Fri Jul 05 17:26:28 GMT 2024","Fri Jul 05 17:27:50 GMT 2024","82918","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"failed","Fri Jul 05 17:17:57 GMT 2024","Fri Jul 05 17:18:07 GMT 2024","9987","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"passed","Fri Jul 05 17:20:32 GMT 2024","Fri Jul 05 17:20:46 GMT 2024","14316","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"passed","Fri Jul 05 17:25:51 GMT 2024","Fri Jul 05 17:26:07 GMT 2024","15338","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_2. Should reject invalid dRep metadata anchor on edit dRep",""
"broken","Fri Jul 05 17:17:56 GMT 2024","Fri Jul 05 17:19:26 GMT 2024","90155","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Fri Jul 05 17:21:59 GMT 2024","Fri Jul 05 17:22:06 GMT 2024","7073","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","Verify Proposal form","","","7D_1. Verify info proposal form",""
"failed","Fri Jul 05 17:18:24 GMT 2024","Fri Jul 05 17:18:39 GMT 2024","15899","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Fri Jul 05 17:17:21 GMT 2024","Fri Jul 05 17:17:35 GMT 2024","13586","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1C. Should disconnect Wallet When connected",""
"passed","Fri Jul 05 17:17:54 GMT 2024","Fri Jul 05 17:18:10 GMT 2024","16118","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Fri Jul 05 17:26:01 GMT 2024","Fri Jul 05 17:26:13 GMT 2024","11680","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"passed","Fri Jul 05 17:25:26 GMT 2024","Fri Jul 05 17:25:50 GMT 2024","23717","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
