"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_1. Verify info proposal form",""
"failed","Fri Aug 30 11:17:31 GMT 2024","Fri Aug 30 11:17:40 GMT 2024","8573","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_2. Should reject invalid dRep metadata anchor on edit dRep",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_1. Should filter Governance Action Type on governance actions page",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","1","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4H. Should verify none of the displayed governance actions have expired",""
"failed","Fri Aug 30 11:14:47 GMT 2024","Fri Aug 30 11:14:57 GMT 2024","9758","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_2. Should reject invalid data in provide context",""
"broken","Fri Aug 30 11:20:39 GMT 2024","Fri Aug 30 11:22:09 GMT 2024","90361","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"broken","Fri Aug 30 11:15:42 GMT 2024","Fri Aug 30 11:17:13 GMT 2024","90319","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","1","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"passed","Fri Aug 30 11:11:40 GMT 2024","Fri Aug 30 11:11:48 GMT 2024","7696","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_1. Should accept valid data in edit dRep form",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A_1. Should access Governance Actions page with connecting wallet",""
"failed","Fri Aug 30 11:13:52 GMT 2024","Fri Aug 30 11:14:03 GMT 2024","10989","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6O. Should verify a bug report form",""
"broken","Fri Aug 30 11:19:58 GMT 2024","Fri Aug 30 11:21:28 GMT 2024","90376","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2L. Should copy delegated DRepId",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3K. Verify DRep behavior in retired state",""
"passed","Fri Aug 30 11:11:32 GMT 2024","Fri Aug 30 11:11:40 GMT 2024","8376","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"failed","Fri Aug 30 11:18:54 GMT 2024","Fri Aug 30 11:19:05 GMT 2024","10838","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6O. Should verify a bug report form",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","loggedin (desktop)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B. Should connect wallet with single stake key",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"failed","Fri Aug 30 11:21:32 GMT 2024","Fri Aug 30 11:21:40 GMT 2024","7507","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","1","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3A. Should show dRepId on dashboard after connecting registered dRep Wallet",""
"passed","Fri Aug 30 11:24:01 GMT 2024","Fri Aug 30 11:26:48 GMT 2024","166454","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2J. Should search by DRep id",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1. Should accept valid data in DRep form",""
"broken","Fri Aug 30 11:17:22 GMT 2024","Fri Aug 30 11:18:53 GMT 2024","90479","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","1","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"broken","Fri Aug 30 11:21:08 GMT 2024","Fri Aug 30 11:22:38 GMT 2024","90231","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","1","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4L. Should search governance actions",""
"passed","Fri Aug 30 11:13:28 GMT 2024","Fri Aug 30 11:13:40 GMT 2024","11922","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","1","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6I. Should prompt for a username after clicking on proposal discussion link if username is not set",""
"broken","Fri Aug 30 11:13:52 GMT 2024","Fri Aug 30 11:15:22 GMT 2024","90537","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"skipped","Fri Aug 30 11:29:56 GMT 2024","Fri Aug 30 11:29:56 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2E. Should register as Direct voter",""
