"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 07 15:48:17 GMT 2024","Fri Jun 07 15:48:35 GMT 2024","17605","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"passed","Fri Jun 07 15:49:21 GMT 2024","Fri Jun 07 15:49:36 GMT 2024","15018","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"failed","Fri Jun 07 15:47:01 GMT 2024","Fri Jun 07 15:47:11 GMT 2024","10420","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"passed","Fri Jun 07 15:45:02 GMT 2024","Fri Jun 07 15:45:19 GMT 2024","17304","auth setup","auth.setup.ts","","","","Create AdaHolder 06 auth",""
"broken","Fri Jun 07 15:46:22 GMT 2024","Fri Jun 07 15:47:52 GMT 2024","90240","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1 Should accept valid data in DRep form",""
"passed","Fri Jun 07 15:49:41 GMT 2024","Fri Jun 07 15:50:15 GMT 2024","34469","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Check voting power","","","5K. Should return deposit on DRep retirement",""
"failed","Fri Jun 07 15:50:18 GMT 2024","Fri Jun 07 15:51:03 GMT 2024","45502","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"passed","Fri Jun 07 15:48:35 GMT 2024","Fri Jun 07 15:49:58 GMT 2024","82450","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"passed","Fri Jun 07 15:45:23 GMT 2024","Fri Jun 07 15:45:42 GMT 2024","19748","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Fri Jun 07 15:47:01 GMT 2024","Fri Jun 07 15:47:11 GMT 2024","10143","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Review fillup form","","","7I_1. Should valid review submission in info Proposal form",""
