"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1615","test_get_proposal","test_cases","Thu Feb 13 14:01:01 GMT 2025","passed","Thu Feb 13 14:01:03 GMT 2025","","test_proposal","",""
"","272","test_drep_voting_power[registered_drep1]","test_cases","Thu Feb 13 14:00:58 GMT 2025","passed","Thu Feb 13 14:00:58 GMT 2025","","test_drep","",""
"","527","test_epoch_boundary","test_cases","Thu Feb 13 14:01:03 GMT 2025","passed","Thu Feb 13 14:01:03 GMT 2025","","test_proposal","",""
"","2771","test_get_network_metrics","test_cases","Thu Feb 13 14:00:58 GMT 2025","passed","Thu Feb 13 14:01:01 GMT 2025","","test_misc","",""
"","93","test_get_epoch_param","test_cases","Thu Feb 13 14:00:58 GMT 2025","passed","Thu Feb 13 14:00:58 GMT 2025","","test_misc","",""
"","3927","test_list_drep","test_cases","Thu Feb 13 14:00:53 GMT 2025","passed","Thu Feb 13 14:00:57 GMT 2025","","test_drep","",""
"","119","test_drep_get_info[registered_drep1]","test_cases","Thu Feb 13 14:00:58 GMT 2025","passed","Thu Feb 13 14:00:58 GMT 2025","","test_drep","",""
"","121","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Thu Feb 13 14:00:53 GMT 2025","passed","Thu Feb 13 14:00:53 GMT 2025","","test_ada_holder","",""
"","566","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Thu Feb 13 14:00:52 GMT 2025","passed","Thu Feb 13 14:00:53 GMT 2025","","test_ada_holder","",""
"","113","test_drep_getVotes[registered_drep1]","test_cases","Thu Feb 13 14:00:57 GMT 2025","passed","Thu Feb 13 14:00:58 GMT 2025","","test_drep","",""
"","114","test_get_transaction_status","test_cases","Thu Feb 13 14:01:01 GMT 2025","passed","Thu Feb 13 14:01:01 GMT 2025","","test_misc","",""
"","126","test_drep_get_info[registered_drep0]","test_cases","Thu Feb 13 14:00:57 GMT 2025","passed","Thu Feb 13 14:00:57 GMT 2025","","test_drep","",""
"","112","test_drep_voting_power[registered_drep0]","test_cases","Thu Feb 13 14:00:57 GMT 2025","passed","Thu Feb 13 14:00:57 GMT 2025","","test_drep","",""
"","115","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Thu Feb 13 14:00:53 GMT 2025","passed","Thu Feb 13 14:00:53 GMT 2025","","test_ada_holder","",""
"","133","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Thu Feb 13 14:00:53 GMT 2025","passed","Thu Feb 13 14:00:53 GMT 2025","","test_ada_holder","",""
"","167","test_list_proposal","test_cases","Thu Feb 13 14:01:01 GMT 2025","passed","Thu Feb 13 14:01:01 GMT 2025","","test_proposal","",""
"","137","test_drep_getVotes[registered_drep0]","test_cases","Thu Feb 13 14:00:57 GMT 2025","passed","Thu Feb 13 14:00:57 GMT 2025","","test_drep","",""
