"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","170","test_get_epoch_param","test_cases","Tue Feb 25 11:03:24 GMT 2025","passed","Tue Feb 25 11:03:24 GMT 2025","","test_misc","",""
"","210","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Tue Feb 25 11:03:20 GMT 2025","passed","Tue Feb 25 11:03:20 GMT 2025","","test_ada_holder","",""
"","4226","test_get_network_metrics","test_cases","Tue Feb 25 11:03:24 GMT 2025","passed","Tue Feb 25 11:03:29 GMT 2025","","test_misc","",""
"","194","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Tue Feb 25 11:03:20 GMT 2025","passed","Tue Feb 25 11:03:20 GMT 2025","","test_ada_holder","",""
"","480","test_list_proposal","test_cases","Tue Feb 25 11:03:29 GMT 2025","passed","Tue Feb 25 11:03:29 GMT 2025","","test_proposal","",""
"","190","test_drep_voting_power[registered_drep1]","test_cases","Tue Feb 25 11:03:24 GMT 2025","passed","Tue Feb 25 11:03:24 GMT 2025","","test_drep","",""
"","2993","test_list_drep","test_cases","Tue Feb 25 11:03:20 GMT 2025","passed","Tue Feb 25 11:03:23 GMT 2025","","test_drep","",""
"","789","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Tue Feb 25 11:03:19 GMT 2025","passed","Tue Feb 25 11:03:19 GMT 2025","","test_ada_holder","",""
"","193","test_get_transaction_status","test_cases","Tue Feb 25 11:03:29 GMT 2025","passed","Tue Feb 25 11:03:29 GMT 2025","","test_misc","",""
"","208","test_drep_get_info[registered_drep1]","test_cases","Tue Feb 25 11:03:24 GMT 2025","passed","Tue Feb 25 11:03:24 GMT 2025","","test_drep","",""
"","201","test_drep_get_info[registered_drep0]","test_cases","Tue Feb 25 11:03:23 GMT 2025","passed","Tue Feb 25 11:03:24 GMT 2025","","test_drep","",""
"","2357","test_get_proposal","test_cases","Tue Feb 25 11:03:29 GMT 2025","passed","Tue Feb 25 11:03:32 GMT 2025","","test_proposal","",""
"","221","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Tue Feb 25 11:03:19 GMT 2025","passed","Tue Feb 25 11:03:20 GMT 2025","","test_ada_holder","",""
"","193","test_drep_getVotes[registered_drep1]","test_cases","Tue Feb 25 11:03:24 GMT 2025","passed","Tue Feb 25 11:03:24 GMT 2025","","test_drep","",""
"","988","test_epoch_boundary","test_cases","Tue Feb 25 11:03:32 GMT 2025","passed","Tue Feb 25 11:03:33 GMT 2025","","test_proposal","",""
"","194","test_drep_getVotes[registered_drep0]","test_cases","Tue Feb 25 11:03:23 GMT 2025","passed","Tue Feb 25 11:03:23 GMT 2025","","test_drep","",""
"","191","test_drep_voting_power[registered_drep0]","test_cases","Tue Feb 25 11:03:23 GMT 2025","passed","Tue Feb 25 11:03:23 GMT 2025","","test_drep","",""
