"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 10 08:35:42 GMT 2024","Wed Jul 10 08:36:04 GMT 2024","21806","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6J. Should add a username.",""
"passed","Wed Jul 10 08:31:16 GMT 2024","Wed Jul 10 08:31:38 GMT 2024","22137","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"passed","Wed Jul 10 08:31:36 GMT 2024","Wed Jul 10 08:31:43 GMT 2024","6718","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Wed Jul 10 08:31:16 GMT 2024","Wed Jul 10 08:31:26 GMT 2024","9788","auth setup","auth.setup.ts","","","","Create AdaHolder 06 auth",""
"broken","Wed Jul 10 08:40:45 GMT 2024","Wed Jul 10 08:46:16 GMT 2024","331115","proposal submission","7-proposal-submission/proposalSubmission.ga.spec.ts","","","","7H. Should submit a proposal as governance action",""
"passed","Wed Jul 10 08:40:45 GMT 2024","Wed Jul 10 08:41:03 GMT 2024","18319","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"passed","Wed Jul 10 08:35:13 GMT 2024","Wed Jul 10 08:35:22 GMT 2024","9004","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"failed","Wed Jul 10 08:43:13 GMT 2024","Wed Jul 10 08:44:37 GMT 2024","83501","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"passed","Wed Jul 10 08:32:37 GMT 2024","Wed Jul 10 08:32:46 GMT 2024","8743","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Wed Jul 10 08:35:37 GMT 2024","Wed Jul 10 08:35:48 GMT 2024","10696","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6E. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in connected state.",""
"passed","Wed Jul 10 08:33:00 GMT 2024","Wed Jul 10 08:33:13 GMT 2024","12868","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Wed Jul 10 08:31:02 GMT 2024","Wed Jul 10 08:31:16 GMT 2024","14144","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"passed","Wed Jul 10 08:34:40 GMT 2024","Wed Jul 10 08:37:57 GMT 2024","197294","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"passed","Wed Jul 10 08:32:28 GMT 2024","Wed Jul 10 08:32:46 GMT 2024","17688","mobile","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"passed","Wed Jul 10 08:34:40 GMT 2024","Wed Jul 10 08:34:46 GMT 2024","6316","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2B. Should access DRep Directory page",""
"failed","Wed Jul 10 08:41:17 GMT 2024","Wed Jul 10 08:41:31 GMT 2024","13892","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_1. Should accept valid data in edit dRep form",""
"passed","Wed Jul 10 08:32:36 GMT 2024","Wed Jul 10 08:32:44 GMT 2024","8153","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Wed Jul 10 08:43:10 GMT 2024","Wed Jul 10 08:43:14 GMT 2024","4056","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2H. Should prompt to change delegation after delegation",""
"passed","Wed Jul 10 08:41:05 GMT 2024","Wed Jul 10 08:42:01 GMT 2024","55657","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3K. Verify DRep behavior in retired state",""
"passed","Wed Jul 10 08:31:18 GMT 2024","Wed Jul 10 08:31:28 GMT 2024","10568","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should reject wallet connection in mainnet",""
