"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","test_drep_get_info[registered_drep1]","test_cases","Mon Nov 04 16:25:30 GMT 2024","passed","Mon Nov 04 16:25:30 GMT 2024","","test_drep","",""
"","503","test_get_epoch_param","test_cases","Mon Nov 04 16:25:30 GMT 2024","passed","Mon Nov 04 16:25:31 GMT 2024","","test_misc","",""
"","177","test_drep_getVotes[registered_drep1]","test_cases","Mon Nov 04 16:25:30 GMT 2024","passed","Mon Nov 04 16:25:30 GMT 2024","","test_drep","",""
"","555","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Mon Nov 04 16:25:27 GMT 2024","passed","Mon Nov 04 16:25:28 GMT 2024","","test_ada_holder","",""
"","1737","test_get_proposal","test_cases","Mon Nov 04 16:25:31 GMT 2024","passed","Mon Nov 04 16:25:33 GMT 2024","","test_proposal","",""
"","201","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Mon Nov 04 16:25:28 GMT 2024","passed","Mon Nov 04 16:25:28 GMT 2024","","test_ada_holder","",""
"","220","test_list_proposal","test_cases","Mon Nov 04 16:25:31 GMT 2024","passed","Mon Nov 04 16:25:31 GMT 2024","","test_proposal","",""
"","175","test_drep_voting_power[registered_drep1]","test_cases","Mon Nov 04 16:25:30 GMT 2024","passed","Mon Nov 04 16:25:30 GMT 2024","","test_drep","",""
"","180","test_drep_voting_power[registered_drep0]","test_cases","Mon Nov 04 16:25:29 GMT 2024","passed","Mon Nov 04 16:25:29 GMT 2024","","test_drep","",""
"","619","test_list_drep","test_cases","Mon Nov 04 16:25:28 GMT 2024","passed","Mon Nov 04 16:25:29 GMT 2024","","test_drep","",""
"","813","test_epoch_boundary","test_cases","Mon Nov 04 16:25:33 GMT 2024","passed","Mon Nov 04 16:25:34 GMT 2024","","test_proposal","",""
"","172","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Mon Nov 04 16:25:28 GMT 2024","passed","Mon Nov 04 16:25:28 GMT 2024","","test_ada_holder","",""
"","169","test_get_transaction_status","test_cases","Mon Nov 04 16:25:31 GMT 2024","passed","Mon Nov 04 16:25:31 GMT 2024","","test_misc","",""
"","171","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Mon Nov 04 16:25:28 GMT 2024","passed","Mon Nov 04 16:25:28 GMT 2024","","test_ada_holder","",""
"","187","test_get_network_metrics","test_cases","Mon Nov 04 16:25:31 GMT 2024","passed","Mon Nov 04 16:25:31 GMT 2024","","test_misc","",""
"","183","test_drep_get_info[registered_drep0]","test_cases","Mon Nov 04 16:25:29 GMT 2024","passed","Mon Nov 04 16:25:30 GMT 2024","","test_drep","",""
"","172","test_drep_getVotes[registered_drep0]","test_cases","Mon Nov 04 16:25:29 GMT 2024","passed","Mon Nov 04 16:25:29 GMT 2024","","test_drep","",""
