"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 09:18:28 GMT 2024","Wed Oct 23 09:18:31 GMT 2024","2640","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6T. Should display proper network name",""
"skipped","Wed Oct 23 09:25:53 GMT 2024","Wed Oct 23 09:25:53 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2H. Should prompt to change delegation after delegation",""
"passed","Wed Oct 23 09:18:09 GMT 2024","Wed Oct 23 09:18:15 GMT 2024","5284","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6P. Should verify feature form",""
"passed","Wed Oct 23 09:22:49 GMT 2024","Wed Oct 23 09:23:09 GMT 2024","20424","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"skipped","Wed Oct 23 09:25:53 GMT 2024","Wed Oct 23 09:25:53 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"passed","Wed Oct 23 09:19:39 GMT 2024","Wed Oct 23 09:19:45 GMT 2024","5234","loggedin (desktop)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B. Should connect wallet with single stake key",""
"skipped","Wed Oct 23 09:25:53 GMT 2024","Wed Oct 23 09:25:53 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegated ADA visibility","","","2W. Should show my delegated ADA to the DRep",""
"passed","Wed Oct 23 09:20:36 GMT 2024","Wed Oct 23 09:20:40 GMT 2024","3864","loggedin (desktop)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"failed","Wed Oct 23 09:17:09 GMT 2024","Wed Oct 23 09:17:30 GMT 2024","20259","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Wed Oct 23 09:24:02 GMT 2024","Wed Oct 23 09:25:06 GMT 2024","64338","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8J. Should sort the proposed governance action comments.",""
"passed","Wed Oct 23 09:16:55 GMT 2024","Wed Oct 23 09:17:04 GMT 2024","8375","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"skipped","Wed Oct 23 09:25:53 GMT 2024","Wed Oct 23 09:25:53 GMT 2024","0","proposal submission","7-proposal-submission/proposalSubmission.ga.spec.ts","","","","7H. Should submit a proposal as governance action",""
"skipped","Wed Oct 23 09:25:53 GMT 2024","Wed Oct 23 09:25:53 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5F. Should show notification of casted vote after vote",""
"passed","Wed Oct 23 09:15:47 GMT 2024","Wed Oct 23 09:15:52 GMT 2024","4928","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"passed","Wed Oct 23 09:15:16 GMT 2024","Wed Oct 23 09:15:34 GMT 2024","18866","auth setup","auth.setup.ts","","","","Create Proposal 04 auth",""
"passed","Wed Oct 23 09:14:57 GMT 2024","Wed Oct 23 09:15:07 GMT 2024","9762","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Wed Oct 23 09:22:42 GMT 2024","Wed Oct 23 09:23:05 GMT 2024","23311","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Review fillup form","","","7I_2. Should valid review submission in treasury Proposal form",""
"passed","Wed Oct 23 09:16:52 GMT 2024","Wed Oct 23 09:17:01 GMT 2024","8547","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"passed","Wed Oct 23 09:22:48 GMT 2024","Wed Oct 23 09:23:10 GMT 2024","21221","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_1. Verify info proposal form",""
"passed","Wed Oct 23 09:15:16 GMT 2024","Wed Oct 23 09:15:36 GMT 2024","19668","auth setup","auth.setup.ts","","","","Create Proposal 05 auth",""
"passed","Wed Oct 23 09:17:11 GMT 2024","Wed Oct 23 09:17:22 GMT 2024","10709","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Wed Oct 23 09:23:10 GMT 2024","Wed Oct 23 09:23:46 GMT 2024","36870","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7L. Should save proposal as a draft",""
"passed","Wed Oct 23 09:17:51 GMT 2024","Wed Oct 23 09:17:55 GMT 2024","4491","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
