"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2J. Should search by DRep id",""
"passed","Wed Oct 23 09:27:57 GMT 2024","Wed Oct 23 09:28:21 GMT 2024","24136","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_1. Verify info proposal form",""
"passed","Wed Oct 23 09:20:11 GMT 2024","Wed Oct 23 09:20:20 GMT 2024","9333","auth setup","auth.setup.ts","","","","Create DRep 02 auth",""
"passed","Wed Oct 23 09:29:04 GMT 2024","Wed Oct 23 09:30:06 GMT 2024","62080","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8J. Should sort the proposed governance action comments.",""
"passed","Wed Oct 23 09:21:05 GMT 2024","Wed Oct 23 09:21:10 GMT 2024","5754","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should reject wallet connection in mainnet",""
"passed","Wed Oct 23 09:20:11 GMT 2024","Wed Oct 23 09:20:20 GMT 2024","9263","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","1","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should Update DRep data",""
"passed","Wed Oct 23 09:23:58 GMT 2024","Wed Oct 23 09:24:06 GMT 2024","8175","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Wed Oct 23 09:22:03 GMT 2024","Wed Oct 23 09:22:13 GMT 2024","9990","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_2. Should sort the list of proposed governance actions.",""
"passed","Wed Oct 23 09:23:22 GMT 2024","Wed Oct 23 09:23:29 GMT 2024","6797","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"passed","Wed Oct 23 09:20:30 GMT 2024","Wed Oct 23 09:20:56 GMT 2024","25769","auth setup","auth.setup.ts","","","","Create Proposal 05 auth",""
"broken","Wed Oct 23 09:21:43 GMT 2024","Wed Oct 23 09:23:13 GMT 2024","90400","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6N. Should open feedback modal",""
"passed","Wed Oct 23 09:26:01 GMT 2024","Wed Oct 23 09:26:23 GMT 2024","22067","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6L. Should reject invalid username.",""
"passed","Wed Oct 23 09:25:02 GMT 2024","Wed Oct 23 09:25:10 GMT 2024","7966","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_2. Should include info button and voting power on the Signal-No-Confidence card",""
"passed","Wed Oct 23 09:23:06 GMT 2024","Wed Oct 23 09:23:09 GMT 2024","2971","mobile","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Wed Oct 23 09:25:43 GMT 2024","Wed Oct 23 09:25:53 GMT 2024","9805","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Wed Oct 23 09:25:27 GMT 2024","Wed Oct 23 09:25:36 GMT 2024","8654","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3O. Should reject invalid dRep registration metadata",""
"failed","Wed Oct 23 09:31:01 GMT 2024","Wed Oct 23 09:31:02 GMT 2024","334","cleanup dRep","dRep.teardown.ts","","","","DRep de-registration",""
"passed","Wed Oct 23 09:29:00 GMT 2024","Wed Oct 23 09:29:53 GMT 2024","52522","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Treasury Proposal Draft","","","7M_2. Should edit a treasury proposal draft",""
"passed","Wed Oct 23 09:20:28 GMT 2024","Wed Oct 23 09:20:53 GMT 2024","25192","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"failed","Wed Oct 23 09:25:11 GMT 2024","Wed Oct 23 09:25:23 GMT 2024","12394","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"passed","Wed Oct 23 09:24:06 GMT 2024","Wed Oct 23 09:24:11 GMT 2024","4524","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Wed Oct 23 09:23:15 GMT 2024","Wed Oct 23 09:23:22 GMT 2024","6869","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Wed Oct 23 09:20:11 GMT 2024","Wed Oct 23 09:20:21 GMT 2024","9367","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"passed","Wed Oct 23 09:20:20 GMT 2024","Wed Oct 23 09:20:29 GMT 2024","8548","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"passed","Wed Oct 23 09:25:57 GMT 2024","Wed Oct 23 09:26:04 GMT 2024","6773","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6I. Should prompt for a username after clicking on proposal discussion link if username is not set",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"passed","Wed Oct 23 09:29:57 GMT 2024","Wed Oct 23 09:30:55 GMT 2024","58496","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created with poll enabled (proposal auth)","","","8P. Should add poll on own proposal",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","1","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","No confidence delegation","","","2V. Should show delegated voting power to No confidence",""
"passed","Wed Oct 23 09:22:49 GMT 2024","Wed Oct 23 09:22:52 GMT 2024","3295","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"passed","Wed Oct 23 09:26:04 GMT 2024","Wed Oct 23 09:26:11 GMT 2024","6766","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state","","","7B. Should access proposal creation page",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5A. Should show relevant details about governance action as DRep",""
"failed","Wed Oct 23 09:25:11 GMT 2024","Wed Oct 23 09:25:23 GMT 2024","12648","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_2. Should reject invalid data in DRep form",""
"passed","Wed Oct 23 09:23:38 GMT 2024","Wed Oct 23 09:23:42 GMT 2024","4523","mobile","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"broken","Wed Oct 23 09:21:43 GMT 2024","Wed Oct 23 09:23:14 GMT 2024","90206","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6P. Should verify feature form",""
"failed","Wed Oct 23 09:31:01 GMT 2024","Wed Oct 23 09:31:03 GMT 2024","1408","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Wed Oct 23 09:28:04 GMT 2024","Wed Oct 23 09:28:28 GMT 2024","23839","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"failed","Wed Oct 23 09:22:53 GMT 2024","Wed Oct 23 09:23:06 GMT 2024","13075","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"passed","Wed Oct 23 09:26:01 GMT 2024","Wed Oct 23 09:26:23 GMT 2024","22041","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6K. Should accept valid username.",""
"passed","Wed Oct 23 09:28:15 GMT 2024","Wed Oct 23 09:29:04 GMT 2024","49070","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action > Metadata anchor validation","","","7J_2. Should reject invalid metadata anchor on proposal submission",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","1","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bootstrap phase","","","5L. Should restrict dRep votes to Info Governance actions During Bootstrapping Phase",""
"passed","Wed Oct 23 09:22:59 GMT 2024","Wed Oct 23 09:23:06 GMT 2024","6874","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Wed Oct 23 09:23:37 GMT 2024","Wed Oct 23 09:23:40 GMT 2024","3934","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6T. Should display proper network name",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Wed Oct 23 09:25:35 GMT 2024","Wed Oct 23 09:25:47 GMT 2024","12164","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_3. Should filter and sort Governance Action Type on governance actions page",""
"passed","Wed Oct 23 09:26:11 GMT 2024","Wed Oct 23 09:27:28 GMT 2024","77019","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Accept valid data","","","7E_1. Should accept valid data in info proposal form",""
"passed","Wed Oct 23 09:23:16 GMT 2024","Wed Oct 23 09:23:24 GMT 2024","7517","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Wed Oct 23 09:25:47 GMT 2024","Wed Oct 23 09:25:52 GMT 2024","4932","loggedin (desktop)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3Q Should not list dRep in the dRep directory when 'doNotList' is checked during registration",""
"passed","Wed Oct 23 09:26:23 GMT 2024","Wed Oct 23 09:28:16 GMT 2024","113146","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"skipped","Wed Oct 23 09:31:05 GMT 2024","Wed Oct 23 09:31:05 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
