"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 30 12:40:05 GMT 2024","Tue Jul 30 12:40:36 GMT 2024","31292","auth setup","auth.setup.ts","","","","Create Proposal 04 auth",""
"passed","Tue Jul 30 12:41:00 GMT 2024","Tue Jul 30 12:41:15 GMT 2024","14600","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6O. Should verify a bug report form",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Tue Jul 30 12:39:49 GMT 2024","Tue Jul 30 12:40:05 GMT 2024","15644","auth setup","auth.setup.ts","","","","Create DRep 02 auth",""
"passed","Tue Jul 30 12:39:49 GMT 2024","Tue Jul 30 12:40:05 GMT 2024","16046","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Tue Jul 30 12:42:01 GMT 2024","Tue Jul 30 12:42:10 GMT 2024","8704","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Tue Jul 30 12:40:05 GMT 2024","Tue Jul 30 12:40:35 GMT 2024","29744","auth setup","auth.setup.ts","","","","Create Proposal 07 auth",""
"passed","Tue Jul 30 12:42:05 GMT 2024","Tue Jul 30 12:42:14 GMT 2024","9006","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"passed","Tue Jul 30 12:41:06 GMT 2024","Tue Jul 30 12:41:19 GMT 2024","13200","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6R. Should submit an idea or new feature",""
"passed","Tue Jul 30 12:46:51 GMT 2024","Tue Jul 30 12:49:09 GMT 2024","137832","governance-action setup","governance-action.setup.ts","","","","Setup temporary proposal wallets",""
"passed","Tue Jul 30 12:41:53 GMT 2024","Tue Jul 30 12:41:59 GMT 2024","6236","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_1. Verify info proposal form",""
"passed","Tue Jul 30 12:40:04 GMT 2024","Tue Jul 30 12:40:38 GMT 2024","33674","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2L. Should copy delegated DRepId",""
"broken","Tue Jul 30 12:41:56 GMT 2024","Tue Jul 30 12:43:27 GMT 2024","90426","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","1","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"passed","Tue Jul 30 12:40:59 GMT 2024","Tue Jul 30 12:41:11 GMT 2024","11613","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"passed","Tue Jul 30 12:40:37 GMT 2024","Tue Jul 30 12:40:58 GMT 2024","20175","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7N. Should submit a draft proposal",""
"passed","Tue Jul 30 12:41:41 GMT 2024","Tue Jul 30 12:41:51 GMT 2024","9878","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Tue Jul 30 12:41:11 GMT 2024","Tue Jul 30 12:41:18 GMT 2024","7255","independent (desktop)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4L. Should search governance actions",""
"passed","Tue Jul 30 12:41:12 GMT 2024","Tue Jul 30 12:41:25 GMT 2024","13327","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Tue Jul 30 12:42:23 GMT 2024","Tue Jul 30 12:42:34 GMT 2024","11184","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6R. Should submit an idea or new feature",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6J. Should add a username.",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Create a proposal with proper data","","","7G_1. Should create a proposal with proper info data",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"passed","Tue Jul 30 12:40:04 GMT 2024","Tue Jul 30 12:40:36 GMT 2024","32167","auth setup","auth.setup.ts","","","","Create Proposal 01 auth",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1. Should accept valid data in DRep form",""
"skipped","Tue Jul 30 12:49:38 GMT 2024","Tue Jul 30 12:49:38 GMT 2024","1","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should Update DRep data",""
