"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2756","test_get_network_metrics","test_cases","Tue Oct 07 00:20:05 UTC 2025","passed","Tue Oct 07 00:20:08 UTC 2025","","test_misc","",""
"","753","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Tue Oct 07 00:19:54 UTC 2025","passed","Tue Oct 07 00:19:55 UTC 2025","","test_ada_holder","",""
"","752","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Tue Oct 07 00:19:53 UTC 2025","passed","Tue Oct 07 00:19:54 UTC 2025","","test_ada_holder","",""
"","194","test_drep_getVotes[registered_drep1]","test_cases","Tue Oct 07 00:20:04 UTC 2025","passed","Tue Oct 07 00:20:04 UTC 2025","","test_drep","",""
"","193","test_get_transaction_status","test_cases","Tue Oct 07 00:20:08 UTC 2025","passed","Tue Oct 07 00:20:09 UTC 2025","","test_misc","",""
"","320","test_get_epoch_param","test_cases","Tue Oct 07 00:20:05 UTC 2025","passed","Tue Oct 07 00:20:05 UTC 2025","","test_misc","",""
"","768","test_drep_get_info[registered_drep0]","test_cases","Tue Oct 07 00:20:03 UTC 2025","passed","Tue Oct 07 00:20:04 UTC 2025","","test_drep","",""
"","202","test_drep_get_info[registered_drep1]","test_cases","Tue Oct 07 00:20:04 UTC 2025","passed","Tue Oct 07 00:20:05 UTC 2025","","test_drep","",""
"","1327","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Tue Oct 07 00:19:52 UTC 2025","passed","Tue Oct 07 00:19:53 UTC 2025","","test_ada_holder","",""
"","192","test_get_network_info","test_cases","Tue Oct 07 00:20:08 UTC 2025","passed","Tue Oct 07 00:20:08 UTC 2025","","test_misc","",""
"","6754","test_get_proposal","test_cases","Tue Oct 07 00:20:09 UTC 2025","passed","Tue Oct 07 00:20:16 UTC 2025","","test_proposal","",""
"","662","test_get_network_total_stake","test_cases","Tue Oct 07 00:20:08 UTC 2025","passed","Tue Oct 07 00:20:08 UTC 2025","","test_misc","",""
"","192","test_drep_voting_power[registered_drep1]","test_cases","Tue Oct 07 00:20:04 UTC 2025","passed","Tue Oct 07 00:20:04 UTC 2025","","test_drep","",""
"","757","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Tue Oct 07 00:19:55 UTC 2025","passed","Tue Oct 07 00:19:55 UTC 2025","","test_ada_holder","",""
"","1876","test_epoch_boundary","test_cases","Tue Oct 07 00:20:16 UTC 2025","passed","Tue Oct 07 00:20:18 UTC 2025","","test_proposal","",""
"","758","test_drep_getVotes[registered_drep0]","test_cases","Tue Oct 07 00:20:02 UTC 2025","passed","Tue Oct 07 00:20:03 UTC 2025","","test_drep","",""
"","6973","test_list_drep","test_cases","Tue Oct 07 00:19:55 UTC 2025","passed","Tue Oct 07 00:20:02 UTC 2025","","test_drep","",""
"","192","test_drep_voting_power[registered_drep0]","test_cases","Tue Oct 07 00:20:03 UTC 2025","passed","Tue Oct 07 00:20:03 UTC 2025","","test_drep","",""
"","486","test_list_proposal","test_cases","Tue Oct 07 00:20:09 UTC 2025","passed","Tue Oct 07 00:20:09 UTC 2025","","test_proposal","",""
