"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 28 05:53:51 GMT 2024","Tue May 28 05:54:22 GMT 2024","30958","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2B. Should access DRep Directory page",""
"passed","Tue May 28 05:57:46 GMT 2024","Tue May 28 06:02:42 GMT 2024","296218","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5F. Should show notification of casted vote after vote",""
"broken","Tue May 28 05:55:01 GMT 2024","Tue May 28 05:55:32 GMT 2024","31180","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"failed","Tue May 28 05:55:33 GMT 2024","Tue May 28 05:55:48 GMT 2024","14955","loggedin (mobile)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6D: Proper label and recognition of the testnet network",""
"broken","Tue May 28 05:57:08 GMT 2024","Tue May 28 05:57:38 GMT 2024","30444","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4F. Should Disable DRep functionality upon wallet disconnection on governance page",""
"broken","Tue May 28 05:59:15 GMT 2024","Tue May 28 06:15:45 GMT 2024","990405","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to myself","","","2E. Should register as Sole voter",""
"passed","Tue May 28 05:57:44 GMT 2024","Tue May 28 06:07:00 GMT 2024","555836","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Tue May 28 05:52:44 GMT 2024","Tue May 28 05:53:01 GMT 2024","17240","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A.2: Should access Governance Actions page without connecting wallet",""
"passed","Tue May 28 05:53:51 GMT 2024","Tue May 28 05:53:59 GMT 2024","8202","dRep setup","dRep.setup.ts","","","","Register DRep of wallet: addr_test1qpnpjshqvzkuxc7fm9ndn384qe78v5l07sf5dmcmk79ka6xdlew6euawzf7zu278p8mqe2nra9t38t0g0k8sgkg4hqps576jk6",""
"passed","Tue May 28 05:52:24 GMT 2024","Tue May 28 05:52:42 GMT 2024","18589","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"broken","Tue May 28 05:54:10 GMT 2024","Tue May 28 05:55:41 GMT 2024","90781","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.1: Should filter Governance Action Type on governance actions page",""
"broken","Tue May 28 05:53:51 GMT 2024","Tue May 28 05:54:22 GMT 2024","30699","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2I. Should check validity of DRep Id",""
"passed","Tue May 28 05:55:00 GMT 2024","Tue May 28 05:55:15 GMT 2024","14764","loggedin (mobile)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A.1: Should access Governance Actions page with connecting wallet",""
"broken","Tue May 28 05:57:07 GMT 2024","Tue May 28 06:01:37 GMT 2024","270387","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3K. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"passed","Tue May 28 05:55:38 GMT 2024","Tue May 28 05:56:08 GMT 2024","30402","loggedin (mobile)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Accept valid data","","","7E.1 Should accept valid data in info proposal form",""
"failed","Tue May 28 05:54:56 GMT 2024","Tue May 28 05:55:18 GMT 2024","21399","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3D. Verify DRep registration form",""
"failed","Tue May 28 05:55:38 GMT 2024","Tue May 28 05:55:47 GMT 2024","9813","loggedin (mobile)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F.1 Should reject invalid data in info Proposal form",""
"passed","Tue May 28 06:00:14 GMT 2024","Tue May 28 06:00:23 GMT 2024","9111","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Multiple delegations","","","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed",""
"failed","Tue May 28 05:53:03 GMT 2024","Tue May 28 05:53:19 GMT 2024","15153","independent (mobile)","1-wallet-connect/walletConnect.spec.ts","","","","1C: Should disconnect Wallet When connected",""
"passed","Tue May 28 05:52:24 GMT 2024","Tue May 28 05:52:47 GMT 2024","22866","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1C: Should disconnect Wallet When connected",""
"failed","Tue May 28 05:57:45 GMT 2024","Tue May 28 05:59:16 GMT 2024","90349","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"passed","Tue May 28 05:56:53 GMT 2024","Tue May 28 05:57:07 GMT 2024","13419","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"broken","Tue May 28 05:54:04 GMT 2024","Tue May 28 05:54:35 GMT 2024","30976","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"failed","Tue May 28 05:53:08 GMT 2024","Tue May 28 05:53:25 GMT 2024","16845","independent (mobile)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should check correct network (Testnet/Mainnet) on connection",""
"passed","Tue May 28 05:57:07 GMT 2024","Tue May 28 05:58:46 GMT 2024","98995","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Verify DRep behavior in retired state",""
"failed","Tue May 28 05:53:11 GMT 2024","Tue May 28 05:53:34 GMT 2024","22983","independent (mobile)","2-delegation/delegation.spec.ts","","","","2J. Should search by DRep id",""
"passed","Tue May 28 05:55:11 GMT 2024","Tue May 28 05:55:30 GMT 2024","18946","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qqgel6j47qxgdgqa2nz3gsxxksa5swm0e460zem43442yglw6he4zvgfa5cafru2w7tllnvluflul0hz879275tg2rnsyxa7qx",""
"passed","Tue May 28 05:55:33 GMT 2024","Tue May 28 05:56:12 GMT 2024","38929","loggedin (mobile)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Accept valid data","","","7E.2 Should accept valid data in treasury proposal form",""
"passed","Tue May 28 05:52:24 GMT 2024","Tue May 28 05:52:42 GMT 2024","18470","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Tue May 28 05:53:27 GMT 2024","Tue May 28 05:53:41 GMT 2024","14158","independent (mobile)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"passed","Tue May 28 05:54:44 GMT 2024","Tue May 28 05:55:11 GMT 2024","27850","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qqaql9t47t38exhkpvylzz8rlhmvanj5kkwuxha6m5zpfdja3pnnpj4c9fwv9pmrttc4zaz47jgst4sh9nuj463za8usxrafgw",""
"passed","Tue May 28 05:56:53 GMT 2024","Tue May 28 05:57:10 GMT 2024","16599","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"passed","Tue May 28 05:56:52 GMT 2024","Tue May 28 05:57:17 GMT 2024","24054","transaction","7-proposal-submission/proposalSubmissionFunctionality.tx.spec.ts","Proposal submission check","","","7G.2: Should open wallet connection popup, when registered with proper treasury data",""
"passed","Tue May 28 05:52:45 GMT 2024","Tue May 28 05:53:06 GMT 2024","20737","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Tue May 28 05:54:20 GMT 2024","Tue May 28 05:54:31 GMT 2024","11328","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4D: Should filter and sort Governance Action Type on governance actions page",""
"failed","Tue May 28 05:53:02 GMT 2024","Tue May 28 05:53:19 GMT 2024","16367","independent (mobile)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
