"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 12:58:18 GMT 2024","Thu Sep 12 12:58:27 GMT 2024","9014","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"passed","Thu Sep 12 13:13:18 GMT 2024","Thu Sep 12 13:13:43 GMT 2024","25325","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2E. Should register as Direct voter",""
"passed","Thu Sep 12 13:04:11 GMT 2024","Thu Sep 12 13:04:19 GMT 2024","7555","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card",""
"passed","Thu Sep 12 13:03:43 GMT 2024","Thu Sep 12 13:03:55 GMT 2024","11240","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_3. Should filter and sort Governance Action Type on governance actions page",""
"passed","Thu Sep 12 13:07:00 GMT 2024","Thu Sep 12 13:07:49 GMT 2024","49209","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Treasury Proposal Draft","","","7M_2. Should edit a treasury proposal draft",""
"broken","Thu Sep 12 13:00:43 GMT 2024","Thu Sep 12 13:02:14 GMT 2024","91114","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Thu Sep 12 12:59:50 GMT 2024","Thu Sep 12 13:00:02 GMT 2024","11599","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Thu Sep 12 13:09:37 GMT 2024","Thu Sep 12 13:11:14 GMT 2024","97298","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"passed","Thu Sep 12 12:58:34 GMT 2024","Thu Sep 12 12:58:57 GMT 2024","23206","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"passed","Thu Sep 12 13:02:27 GMT 2024","Thu Sep 12 13:02:31 GMT 2024","4426","loggedin (desktop)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B. Should connect wallet with single stake key",""
"failed","Thu Sep 12 13:03:21 GMT 2024","Thu Sep 12 13:03:32 GMT 2024","10963","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"passed","Thu Sep 12 12:58:18 GMT 2024","Thu Sep 12 12:58:27 GMT 2024","8459","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
