"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","134","test_drep_voting_power[registered_drep1]","test_cases","Tue Apr 01 13:48:17 GMT 2025","passed","Tue Apr 01 13:48:17 GMT 2025","","test_drep","",""
"","636","test_epoch_boundary","test_cases","Tue Apr 01 13:48:24 GMT 2025","passed","Tue Apr 01 13:48:24 GMT 2025","","test_proposal","",""
"","2283","test_list_drep","test_cases","Tue Apr 01 13:48:14 GMT 2025","passed","Tue Apr 01 13:48:16 GMT 2025","","test_drep","",""
"","146","test_drep_get_info[registered_drep0]","test_cases","Tue Apr 01 13:48:17 GMT 2025","passed","Tue Apr 01 13:48:17 GMT 2025","","test_drep","",""
"","139","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Tue Apr 01 13:48:14 GMT 2025","passed","Tue Apr 01 13:48:14 GMT 2025","","test_ada_holder","",""
"","2152","test_list_proposal","test_cases","Tue Apr 01 13:48:19 GMT 2025","passed","Tue Apr 01 13:48:22 GMT 2025","","test_proposal","",""
"","135","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Tue Apr 01 13:48:14 GMT 2025","passed","Tue Apr 01 13:48:14 GMT 2025","","test_ada_holder","",""
"","137","test_drep_getVotes[registered_drep0]","test_cases","Tue Apr 01 13:48:16 GMT 2025","passed","Tue Apr 01 13:48:17 GMT 2025","","test_drep","",""
"","138","test_drep_getVotes[registered_drep1]","test_cases","Tue Apr 01 13:48:17 GMT 2025","passed","Tue Apr 01 13:48:17 GMT 2025","","test_drep","",""
"","131","test_drep_voting_power[registered_drep0]","test_cases","Tue Apr 01 13:48:17 GMT 2025","passed","Tue Apr 01 13:48:17 GMT 2025","","test_drep","",""
"","543","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Tue Apr 01 13:48:13 GMT 2025","passed","Tue Apr 01 13:48:14 GMT 2025","","test_ada_holder","",""
"","147","test_drep_get_info[registered_drep1]","test_cases","Tue Apr 01 13:48:17 GMT 2025","passed","Tue Apr 01 13:48:17 GMT 2025","","test_drep","",""
"","133","test_get_transaction_status","test_cases","Tue Apr 01 13:48:19 GMT 2025","passed","Tue Apr 01 13:48:19 GMT 2025","","test_misc","",""
"","159","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Tue Apr 01 13:48:14 GMT 2025","passed","Tue Apr 01 13:48:14 GMT 2025","","test_ada_holder","",""
"","2161","test_get_proposal","test_cases","Tue Apr 01 13:48:22 GMT 2025","passed","Tue Apr 01 13:48:24 GMT 2025","","test_proposal","",""
"","112","test_get_epoch_param","test_cases","Tue Apr 01 13:48:17 GMT 2025","passed","Tue Apr 01 13:48:17 GMT 2025","","test_misc","",""
"","1843","test_get_network_metrics","test_cases","Tue Apr 01 13:48:17 GMT 2025","broken","Tue Apr 01 13:48:19 GMT 2025","","test_misc","",""
