"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 29 10:35:03 GMT 2024","Tue Oct 29 10:35:56 GMT 2024","53579","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Check voting power","","","5K. Should return deposit on DRep retirement",""
"passed","Tue Oct 29 10:21:24 GMT 2024","Tue Oct 29 10:21:32 GMT 2024","8207","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"passed","Tue Oct 29 10:22:23 GMT 2024","Tue Oct 29 10:22:33 GMT 2024","10521","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Tue Oct 29 10:24:14 GMT 2024","Tue Oct 29 10:24:23 GMT 2024","9066","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"passed","Tue Oct 29 10:26:15 GMT 2024","Tue Oct 29 10:26:24 GMT 2024","8917","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4L. Should search governance actions",""
"passed","Tue Oct 29 10:24:23 GMT 2024","Tue Oct 29 10:24:28 GMT 2024","4733","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Tue Oct 29 10:26:06 GMT 2024","Tue Oct 29 10:26:15 GMT 2024","9113","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_3. Should filter and sort Governance Action Type on governance actions page",""
"broken","Tue Oct 29 10:23:17 GMT 2024","Tue Oct 29 10:24:47 GMT 2024","90569","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"skipped","Tue Oct 29 10:33:01 GMT 2024","Tue Oct 29 10:33:07 GMT 2024","5305","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Temporary DReps","","","4J. Should include metadata anchor in the vote transaction",""
"passed","Tue Oct 29 10:25:57 GMT 2024","Tue Oct 29 10:26:06 GMT 2024","8662","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_2. Should sort Governance Action Type on governance actions page",""
"passed","Tue Oct 29 10:26:42 GMT 2024","Tue Oct 29 10:26:58 GMT 2024","16424","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6J. Should add a username.",""
"passed","Tue Oct 29 10:21:46 GMT 2024","Tue Oct 29 10:22:05 GMT 2024","18711","auth setup","auth.setup.ts","","","","Create Proposal 06 auth",""
"passed","Tue Oct 29 10:23:03 GMT 2024","Tue Oct 29 10:23:11 GMT 2024","7448","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Tue Oct 29 10:29:42 GMT 2024","Tue Oct 29 10:30:28 GMT 2024","45577","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8G. Should display the proper likes and dislikes count",""
"passed","Tue Oct 29 10:22:43 GMT 2024","Tue Oct 29 10:22:54 GMT 2024","11099","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"failed","Tue Oct 29 10:36:06 GMT 2024","Tue Oct 29 10:36:09 GMT 2024","3050","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2L. Should copy delegated DRepId",""
"passed","Tue Oct 29 10:22:33 GMT 2024","Tue Oct 29 10:22:40 GMT 2024","6611","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
