"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180299","5D_2. Should reject invalid data in provide context","dRep","Thu Aug 07 04:59:13 GMT 2025","broken","Thu Aug 07 05:02:13 GMT 2025","Proposal checks > Validate provide context about vote","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","74938","12F_2. Should reject invalid data in “problem statements and proposal benefits” section","budget proposal","Thu Aug 07 04:40:16 GMT 2025","passed","Thu Aug 07 04:41:31 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","30358","11J. Should reply to any comments","budget proposal","Thu Aug 07 04:37:20 GMT 2025","passed","Thu Aug 07 04:37:51 GMT 2025","Budget proposal logged in state","11-proposal-budget/proposalBudget.loggedin.pb.spec.ts","",""
"","53195","12D_4. Should verify all field of “costing” section","budget proposal","Thu Aug 07 04:38:23 GMT 2025","passed","Thu Aug 07 04:39:16 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","17308","Create Proposal 07 auth","proposal discussion auth setup","Thu Aug 07 04:04:33 GMT 2025","passed","Thu Aug 07 04:04:50 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","10762","3A. Should show dRepId on dashboard and enable voting on governance actions after connecting registered dRep Wallet","dRep","Thu Aug 07 04:51:34 GMT 2025","failed","Thu Aug 07 04:51:45 GMT 2025","Logged in DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","10946","10A. Should open feedback modal","independent (desktop)","Thu Aug 07 04:05:09 GMT 2025","failed","Thu Aug 07 04:05:20 GMT 2025","","10-user-snap/userSnap.spec.ts","",""
"","2646","3C. Should open wallet connection popup on DRep registration in disconnected state","mobile","Thu Aug 07 04:17:32 GMT 2025","passed","Thu Aug 07 04:17:35 GMT 2025","","3-drep-registration/dRepRegistration.spec.ts","",""
"","5067","4P_1: Should display Data Formatted Incorrectly message in live voting when hash is valid but incorrect metadata format.","mobile","Thu Aug 07 04:18:13 GMT 2025","passed","Thu Aug 07 04:18:18 GMT 2025","Invalid Live voting Metadata","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","139590","3E_1. Should accept valid data in DRep form","loggedin (desktop)","Thu Aug 07 04:44:18 GMT 2025","passed","Thu Aug 07 04:46:38 GMT 2025","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
