"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 07:54:14 GMT 2024","Thu Oct 17 07:54:38 GMT 2024","23949","auth setup","auth.setup.ts","","","","Create Proposal 04 auth",""
"passed","Thu Oct 17 07:54:06 GMT 2024","Thu Oct 17 07:54:27 GMT 2024","21180","auth setup","auth.setup.ts","","","","Create Proposal 01 auth",""
"passed","Thu Oct 17 08:00:20 GMT 2024","Thu Oct 17 08:00:54 GMT 2024","33888","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Create a proposal with proper data","","","7G_1. Should create a proposal with proper info data",""
"passed","Thu Oct 17 08:06:10 GMT 2024","Thu Oct 17 08:06:18 GMT 2024","7907","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Thu Oct 17 07:56:54 GMT 2024","Thu Oct 17 07:57:00 GMT 2024","5897","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6R. Should submit an idea or new feature",""
"passed","Thu Oct 17 07:56:18 GMT 2024","Thu Oct 17 07:56:21 GMT 2024","3524","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"passed","Thu Oct 17 07:59:36 GMT 2024","Thu Oct 17 07:59:55 GMT 2024","19553","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6L. Should reject invalid username.",""
"failed","Thu Oct 17 07:58:36 GMT 2024","Thu Oct 17 07:58:48 GMT 2024","12505","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"passed","Thu Oct 17 08:02:51 GMT 2024","Thu Oct 17 08:03:38 GMT 2024","46772","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7N. Should submit a draft proposal",""
"passed","Thu Oct 17 07:58:10 GMT 2024","Thu Oct 17 07:58:13 GMT 2024","3061","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2B. Should access DRep Directory page",""
"passed","Thu Oct 17 07:58:39 GMT 2024","Thu Oct 17 07:58:49 GMT 2024","10384","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_2. Should reject invalid dRep metadata anchor on create dRep",""
"passed","Thu Oct 17 08:02:17 GMT 2024","Thu Oct 17 08:02:52 GMT 2024","34672","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7L. Should save proposal as a draft",""
"passed","Thu Oct 17 07:57:03 GMT 2024","Thu Oct 17 07:57:10 GMT 2024","7141","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Thu Oct 17 08:06:53 GMT 2024","Thu Oct 17 08:07:18 GMT 2024","25400","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Check voting power","","","5K. Should return deposit on DRep retirement",""
