"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","100","test_cases","test_misc","","","","test_get_network_metrics",""
"passed","Thu Oct 17 07:50:57 GMT 2024","Thu Oct 17 07:50:57 GMT 2024","91","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]",""
"passed","Thu Oct 17 07:50:57 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","2398","test_cases","test_drep","","","","test_list_drep",""
"passed","Thu Oct 17 07:50:56 GMT 2024","Thu Oct 17 07:50:57 GMT 2024","506","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","105","test_cases","test_misc","","","","test_get_epoch_param",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","105","test_cases","test_drep","","","","test_drep_get_info[registered_drep1]",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","107","test_cases","test_drep","","","","test_drep_getVotes[registered_drep1]",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","90","test_cases","test_drep","","","","test_drep_voting_power[registered_drep1]",""
"passed","Thu Oct 17 07:51:01 GMT 2024","Thu Oct 17 07:51:03 GMT 2024","2075","test_cases","test_proposal","","","","test_get_proposal",""
"passed","Thu Oct 17 07:50:57 GMT 2024","Thu Oct 17 07:50:57 GMT 2024","109","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep1]",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","157","test_cases","test_drep","","","","test_drep_getVotes[registered_drep0]",""
"passed","Thu Oct 17 07:50:57 GMT 2024","Thu Oct 17 07:50:57 GMT 2024","106","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep0]",""
"passed","Thu Oct 17 07:51:01 GMT 2024","Thu Oct 17 07:51:01 GMT 2024","251","test_cases","test_proposal","","","","test_list_proposal",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","110","test_cases","test_drep","","","","test_drep_get_info[registered_drep0]",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:00 GMT 2024","91","test_cases","test_drep","","","","test_drep_voting_power[registered_drep0]",""
"passed","Thu Oct 17 07:51:00 GMT 2024","Thu Oct 17 07:51:01 GMT 2024","101","test_cases","test_misc","","","","test_get_transaction_status",""
