"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","110","test_cases","test_drep","","","","test_drep_get_info[registered_drep1]",""
"passed","Thu Sep 19 14:20:10 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","134","test_cases","test_drep","","","","test_drep_get_info[registered_drep0]",""
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","96","test_cases","test_misc","","","","test_get_transaction_status",""
"passed","Thu Sep 19 14:20:09 GMT 2024","Thu Sep 19 14:20:09 GMT 2024","519","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]",""
"passed","Thu Sep 19 14:20:10 GMT 2024","Thu Sep 19 14:20:10 GMT 2024","96","test_cases","test_drep","","","","test_drep_voting_power[registered_drep0]",""
"passed","Thu Sep 19 14:20:10 GMT 2024","Thu Sep 19 14:20:10 GMT 2024","160","test_cases","test_drep","","","","test_drep_getVotes[registered_drep0]",""
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","107","test_cases","test_misc","","","","test_get_network_metrics",""
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","110","test_cases","test_misc","","","","test_get_epoch_param",""
"passed","Thu Sep 19 14:20:09 GMT 2024","Thu Sep 19 14:20:09 GMT 2024","105","test_cases","test_ada_holder","","","","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]",""
"passed","Thu Sep 19 14:20:09 GMT 2024","Thu Sep 19 14:20:09 GMT 2024","106","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep0]",""
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","133","test_cases","test_drep","","","","test_drep_getVotes[registered_drep1]",""
"passed","Thu Sep 19 14:20:09 GMT 2024","Thu Sep 19 14:20:10 GMT 2024","759","test_cases","test_drep","","","","test_list_drep",""
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:13 GMT 2024","1821","test_cases","test_proposal","","","","test_get_proposal",""
"passed","Thu Sep 19 14:20:09 GMT 2024","Thu Sep 19 14:20:09 GMT 2024","106","test_cases","test_ada_holder","","","","test_check_voting_power[ada_holder_delegate_to_drep1]",""
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","208","test_cases","test_proposal","","","","test_list_proposal",""
"passed","Thu Sep 19 14:20:11 GMT 2024","Thu Sep 19 14:20:11 GMT 2024","96","test_cases","test_drep","","","","test_drep_voting_power[registered_drep1]",""
